cell_id,label,elevation_m,slope_deg,elevation_std_m,slope_score,ruggedness_score,elevation_score,terrain_instability_score,terrain_instability_category
540_410,1,1576.0,42.51862716674805,21.59732437133789,91.94915254237289,89.6764252696456,42.25731895223421,84.32973805855163,EXTREME
540_1507,0,4739.0,2.743075370788574,1.0999438762664795,3.4668721109399074,3.0816640986132513,82.85824345146379,20.10593220338983,LOW
542_393,1,1216.0,35.042205810546875,17.468137741088867,74.92295839753467,77.00308166409862,25.26964560862866,69.24884437596302,HIGH
542_1302,0,4998.0,16.505674362182617,7.480014801025391,20.261941448382125,20.41602465331279,88.86748844375964,34.57819722650231,MODERATE
542_1519,0,4865.0,19.7655086517334,8.7022066116333,26.617873651771955,25.26964560862866,85.90138674884437,38.842449922958394,MODERATE
544_1333,0,4845.0,12.419127464294434,5.513171672821045,15.947611710323576,15.331278890600924,85.36209553158706,30.408320493066256,MODERATE
545_453,1,1314.0,36.59194946289063,17.473791122436523,79.6995377503852,77.11864406779661,29.738058551617875,72.57511556240371,HIGH
546_369,1,635.0,7.717507839202881,4.786813259124756,10.015408320493066,13.636363636363635,10.978428351309708,15.564329738058552,LOW
546_455,1,1325.0,37.042362213134766,18.74454689025879,80.77812018489985,81.85670261941448,30.277349768875194,74.43374422187982,HIGH
547_369,1,676.0,32.913352966308594,14.950122833251951,66.87211093990754,61.40215716486903,12.326656394453005,58.97919876733436,HIGH
547_397,1,1349.0,32.560516357421875,15.129891395568848,65.87057010785824,62.40369799691834,31.124807395993837,61.49845916795069,HIGH
548_402,1,1342.0,38.44935607910156,18.56187438964844,84.66872110939909,81.2788906009245,30.970724191063177,76.5331278890601,EXTREME
548_409,1,1388.0,34.80475997924805,16.466203689575195,74.26810477657936,70.95531587057012,32.93528505392912,68.52657935285055,HIGH
548_1170,0,4278.0,21.15760803222656,9.165151596069336,29.314329738058554,27.195685670261945,76.50231124807397,39.39714946070878,MODERATE
549_320,1,291.0,34.85253143310547,16.234394073486328,74.46070878274269,70.22342064714945,3.00462249614792,63.95993836671803,HIGH
549_343,1,774.0,30.99817657470703,13.848384857177734,60.59322033898306,54.622496147919875,14.637904468412943,54.17758089368259,HIGH
549_364,1,660.0,46.4634895324707,25.66642570495605,95.83975346687211,94.76117103235747,12.01848998459168,83.20493066255779,EXTREME
549_640,0,1636.0,22.736682891845703,10.545609474182127,32.43451463790446,33.59013867488444,46.5331278890601,38.216486902927585,MODERATE
550_455,1,1273.0,51.35243988037109,29.61606216430664,98.49768875192603,96.68721109399075,28.197226502311246,87.5751155624037,EXTREME
551_319,1,238.0,31.375844955444336,14.712889671325684,61.556240369799696,59.8613251155624,2.3882896764252695,54.17950693374423,HIGH
551_633,1,1694.0,26.588233947753903,12.090195655822754,44.06779661016949,43.68258859784284,48.57473035439137,47.44414483821264,MODERATE
552_593,1,1133.0,24.09501266479492,11.548073768615724,36.05546995377504,40.06163328197226,22.496147919876734,38.22033898305085,MODERATE
553_61,0,188.0,2.743075370788574,0.9428090453147888,3.4668721109399074,2.1956856702619416,1.4637904468412943,7.675269645608629,LOW
554_344,1,765.0,31.21787643432617,14.399073600769045,61.13251155624037,57.93528505392912,14.368258859784284,55.26194144838213,HIGH
556_419,1,1552.0,20.38071250915528,9.178611755371094,27.81201848998459,27.27272727272727,40.87057010785824,33.24537750385208,MODERATE
558_636,1,1510.0,25.38948440551757,10.942047119140623,39.94607087827427,36.440677966101696,38.482280431432976,41.852850539291225,MODERATE
558_1664,0,4475.0,3.9952552318573,1.987615942955017,5.277349768875193,5.778120184899846,79.58397534668721,21.284668721109398,LOW
559_21,0,174.0,2.169212579727173,0.916245698928833,2.7349768875192604,1.9260400616332818,1.155624036979969,7.159090909090909,LOW
559_258,0,936.0,34.58805465698242,17.96910858154297,73.61325115562404,79.12172573189522,17.565485362095533,67.90254237288136,HIGH
559_826,0,1329.0,52.38299179077149,30.133447647094727,98.7673343605547,97.14946070878274,30.585516178736516,88.19722650231125,EXTREME
561_186,0,729.0,50.43552017211914,26.592025756835938,98.18952234206472,95.45454545454545,13.405238828967642,84.87865947611711,EXTREME
562_330,1,305.0,22.952119827270508,9.604525566101074,32.85824345146379,29.352850539291218,3.1587057010785826,30.88405238828968,MODERATE
562_407,1,1458.0,28.47232437133789,13.655369758605955,51.887519260400616,53.004622496147924,35.78582434514638,52.15716486902928,HIGH
562_504,1,370.0,17.48932456970215,10.739336013793944,21.879815100154083,34.82280431432974,4.6995377503852085,26.444530046224966,MODERATE
563_339,1,429.0,26.95192527770996,11.6661376953125,45.91679506933744,40.67796610169492,6.471494607087827,41.3944530046225,MODERATE
564_748,0,2279.0,35.042205810546875,17.086563110351562,74.92295839753467,74.38366718027734,61.209553158705695,73.98497688751925,HIGH
566_408,1,1507.0,22.55205535888672,10.242733001708984,32.16486902927581,32.12634822804314,38.25115562403698,36.459938366718035,MODERATE
566_414,1,1647.0,27.00322723388672,12.587471961975098,46.4175654853621,45.685670261941446,47.14946070878274,49.02349768875193,MODERATE
566_970,0,4100.0,25.10426521301269,17.16505241394043,38.9060092449923,74.80739599383666,75.346687211094,56.402157164869024,HIGH
568_890,0,2908.0,34.58805465698242,16.725082397460938,73.61325115562404,72.80431432973806,66.94915254237289,73.73073959938367,HIGH
570_402,1,1185.0,32.33029556274414,14.94764518737793,64.63790446841294,61.28659476117103,23.690292758089367,59.42604006163328,HIGH
577_896,0,2723.0,26.69297218322754,12.039934158325195,44.37596302003082,43.37442218798151,66.17873651771957,50.17719568567027,HIGH
583_493,1,376.0,38.44935607910156,18.48389434814453,84.66872110939909,81.0477657935285,4.85362095531587,72.55778120184901,HIGH
587_470,0,482.0,34.07090759277344,14.787382125854492,71.68721109399075,60.32357473035439,7.781201848998459,60.67604006163329,HIGH
587_492,1,349.0,11.52899169921875,5.180685997009277,15.10015408320493,14.637904468412943,3.8906009244992297,17.54815100154083,LOW
588_407,1,1175.0,25.55824089050293,11.932940483093262,40.44684129429893,42.526964560862865,23.343605546995377,41.37904468412943,MODERATE
589_492,1,374.0,33.869510650634766,15.408831596374512,70.99383667180277,65.2542372881356,4.776579352850539,61.076656394453,HIGH
589_493,1,422.0,34.80475997924805,17.183828353881836,74.26810477657936,74.884437596302,6.3944530046224966,65.52773497688753,HIGH
589_500,0,724.0,29.658536911010746,13.849276542663574,55.97072419106317,54.699537750385204,13.328197226502311,51.458012326656394,HIGH
590_414,1,1240.0,34.41748809814453,16.852298736572266,73.03543913713405,73.49768875192603,26.42526964560863,67.50770416024653,HIGH
590_952,0,3977.0,50.78614044189453,27.63563537597656,98.30508474576271,96.14791987673344,74.80739599383666,94.32588597842836,EXTREME
590_1117,0,4296.0,36.825775146484375,58.1180305480957,80.58551617873651,99.53775038520801,76.73343605546995,85.71648690292758,EXTREME
592_410,1,1248.0,27.25736618041992,12.603154182434082,47.226502311248076,45.83975346687211,26.84899845916795,46.46186440677966,MODERATE
592_748,0,1939.0,35.55266189575195,16.679994583129883,76.61787365177196,72.65023112480739,56.31741140215717,73.75,HIGH
593_445,1,338.0,30.23698234558105,15.183649063110352,58.35901386748844,63.17411402157165,3.62095531587057,53.434129429892145,HIGH
593_593,1,863.0,26.21628189086914,11.39200496673584,42.526964560862865,38.983050847457626,16.21725731895223,40.56818181818182,MODERATE
593_607,0,997.0,29.950288772583008,13.668925285339355,57.31895223420646,53.312788906009246,18.99075500770416,52.702234206471495,HIGH
594_452,0,609.0,16.169965744018555,7.241853713989258,19.76117103235747,19.645608628659474,10.477657935285054,22.351694915254235,LOW
594_475,1,337.0,14.134594917297363,6.454016208648682,17.796610169491526,17.796610169491526,3.5439137134052388,19.768875192604007,LOW
594_1271,0,4410.0,16.505674362182617,7.1024250984191895,20.261941448382125,18.875192604006163,78.35130970724191,32.61556240369799,MODERATE
595_402,1,1114.0,42.51862716674805,25.02344512939453,91.94915254237289,94.14483821263482,21.687211093990754,82.36132511556242,EXTREME
595_406,1,1140.0,31.38566780090332,15.881505966186523,61.71032357473035,67.56548536209553,22.650231124807398,59.229583975346685,HIGH
596_477,1,396.0,42.16377639770508,23.03191566467285,90.87057010785824,92.06471494607088,5.3929121725731894,78.80392912172573,EXTREME
596_480,1,349.0,14.467668533325195,7.258881568908691,18.143297380585516,19.838212634822806,3.8906009244992297,20.521956856702623,LOW
596_820,1,885.0,37.042362213134766,18.618986129760746,80.77812018489985,81.35593220338984,16.486902927580893,72.23998459167952,HIGH
597_398,1,1123.0,32.385841369628906,14.855684280395508,64.90755007704159,60.78582434514638,22.226502311248076,59.229583975346685,HIGH
597_790,0,1998.0,18.04762458801269,8.894442558288574,23.112480739599384,26.348228043143294,57.31895223420646,32.89676425269646,MODERATE
