cell_id,scenario,rainfall_change_percent,risk_score,baseline_risk_score,risk_score_change,risk_category,rainfall_trigger_score,susceptibility_probability,exposure_score,baseline_category,category_change,escalates
237_46,RAINFALL_PLUS_25_PERCENT,25.0,13.25979306935355,11.6627314443314,1.5970616250221514,LOW,23.33889331915648,0.04199396071887981,41.04436987745339,LOW,0,0
240_1004,RAINFALL_PLUS_25_PERCENT,25.0,7.653320462882284,6.056258837860132,1.5970616250221523,LOW,23.33889331915648,0.0019733135166377673,6.990999773973855,LOW,0,0
243_522,RAINFALL_PLUS_25_PERCENT,25.0,64.65540155918599,63.05833993416383,1.5970616250221568,HIGH,23.33889331915648,0.9327012195980912,65.11146239221155,HIGH,0,0
244_467,RAINFALL_PLUS_25_PERCENT,25.0,8.713256934049754,7.116195309027602,1.5970616250221523,LOW,23.33889331915648,0.0008217983651226158,18.223697818981883,LOW,0,0
244_1007,RAINFALL_PLUS_25_PERCENT,25.0,7.7236756674959155,6.126614042473763,1.5970616250221523,LOW,23.33889331915648,0.0030983135166377674,7.075801820110163,LOW,0,0
244_1230,RAINFALL_PLUS_25_PERCENT,25.0,7.454742055735079,5.857680430712927,1.5970616250221523,LOW,23.33889331915648,2.1798365122615804e-05,6.078549035835132,LOW,0,0
245_766,RAINFALL_PLUS_25_PERCENT,25.0,18.787372692094685,17.190311067072532,1.5970616250221532,LOW,23.33889331915648,0.12135202020202025,52.673233389137486,LOW,0,0
246_43,RAINFALL_PLUS_25_PERCENT,25.0,15.644131018236184,14.04706939321403,1.5970616250221532,LOW,23.33889331915648,0.07344607777843074,47.58908498352671,LOW,0,0
246_358,RAINFALL_PLUS_25_PERCENT,25.0,66.7586500077568,65.16158838273465,1.5970616250221497,HIGH,23.33889331915648,0.9733938285091674,63.76301197682768,HIGH,0,0
246_1003,RAINFALL_PLUS_25_PERCENT,25.0,7.699190890915824,6.102129265893672,1.5970616250221523,LOW,23.33889331915648,0.0031733135166377665,6.789704054309246,LOW,0,0
247_358,RAINFALL_PLUS_25_PERCENT,25.0,67.83864157697985,66.2415799519577,1.5970616250221497,HIGH,23.33889331915648,0.996582622139765,61.80909117222948,HIGH,0,0
247_361,RAINFALL_PLUS_25_PERCENT,25.0,65.8597931988673,64.26273157384513,1.5970616250221639,HIGH,23.33889331915648,0.9612636739737805,61.44602888239532,HIGH,0,0
247_523,RAINFALL_PLUS_25_PERCENT,25.0,68.03902423447144,66.44196260944928,1.5970616250221639,HIGH,23.33889331915648,0.9877476190476191,68.67216944782558,HIGH,0,0
248_366,RAINFALL_PLUS_25_PERCENT,25.0,67.0273600327229,65.43029840770075,1.5970616250221497,HIGH,23.33889331915648,0.9815365079365079,61.97163854145138,HIGH,0,0
248_398,RAINFALL_PLUS_25_PERCENT,25.0,67.23607567503895,65.63901405001678,1.5970616250221639,HIGH,23.33889331915648,0.9888934704184702,60.0124655995326,HIGH,0,0
248_404,RAINFALL_PLUS_25_PERCENT,25.0,62.02087156089409,60.423809935871944,1.5970616250221497,HIGH,23.33889331915648,0.8960825546029552,58.90642815661734,HIGH,0,0
249_358,RAINFALL_PLUS_25_PERCENT,25.0,66.88259958662118,65.28553796159903,1.5970616250221497,HIGH,23.33889331915648,0.9840799603174603,59.12513527091047,HIGH,0,0
250_362,RAINFALL_PLUS_25_PERCENT,25.0,65.60958531238609,64.01252368736394,1.5970616250221497,HIGH,23.33889331915648,0.9595857426303852,59.86681225645081,HIGH,0,0
250_404,RAINFALL_PLUS_25_PERCENT,25.0,64.925905009767,63.32884338474485,1.5970616250221568,HIGH,23.33889331915648,0.9541158966033966,56.038424545103794,HIGH,0,0
250_522,RAINFALL_PLUS_25_PERCENT,25.0,68.20293067108453,66.60586904606238,1.5970616250221497,HIGH,23.33889331915648,0.993112925170068,67.3603154466097,HIGH,0,0
250_1510,RAINFALL_PLUS_25_PERCENT,25.0,9.663130696786947,8.066069071764796,1.5970616250221514,LOW,23.33889331915648,2.1798365122615804e-05,28.16243544635382,LOW,0,0
251_407,RAINFALL_PLUS_25_PERCENT,25.0,65.3828780852387,63.785816460216544,1.5970616250221568,HIGH,23.33889331915648,0.9608540239953282,56.9021852342582,HIGH,0,0
251_505,RAINFALL_PLUS_25_PERCENT,25.0,64.47750944998128,62.88044782495913,1.5970616250221568,HIGH,23.33889331915648,0.9215285226705202,69.47752461032842,HIGH,0,0
251_510,RAINFALL_PLUS_25_PERCENT,25.0,64.5761436130913,62.979081988069154,1.5970616250221497,HIGH,23.33889331915648,0.9169410245364703,72.98699021515614,HIGH,0,0
252_358,RAINFALL_PLUS_25_PERCENT,25.0,67.18540388023675,65.5883422552146,1.5970616250221497,HIGH,23.33889331915648,0.9877928571428571,60.11108495309777,HIGH,0,0
252_509,RAINFALL_PLUS_25_PERCENT,25.0,66.24060501342727,64.6435433884051,1.5970616250221639,HIGH,23.33889331915648,0.9532034547152192,69.68726762020388,HIGH,0,0
252_875,RAINFALL_PLUS_25_PERCENT,25.0,8.31323139308373,6.716169768061577,1.5970616250221523,LOW,23.33889331915648,0.0017432595523372276,13.716638756353595,LOW,0,0
254_507,RAINFALL_PLUS_25_PERCENT,25.0,66.75578472683287,65.15872310181072,1.5970616250221497,HIGH,23.33889331915648,0.9669332571571061,67.28767341122204,HIGH,0,0
256_365,RAINFALL_PLUS_25_PERCENT,25.0,67.83161310784394,66.23455148282177,1.5970616250221639,HIGH,23.33889331915648,0.9961,62.0042486577411,HIGH,0,0
256_1265,RAINFALL_PLUS_25_PERCENT,25.0,7.442216897653735,5.845155272631581,1.5970616250221532,LOW,23.33889331915648,2.1798365122615804e-05,5.953297455021684,LOW,0,0
258_206,RAINFALL_PLUS_25_PERCENT,25.0,17.506022018937415,15.908960393915262,1.5970616250221532,LOW,23.33889331915648,0.09441808191808193,54.67339271373084,LOW,0,0
258_678,RAINFALL_PLUS_25_PERCENT,25.0,8.181544026307773,6.58448240128562,1.5970616250221523,LOW,23.33889331915648,0.0007288690721933229,12.957679852673182,LOW,0,0
258_1217,RAINFALL_PLUS_25_PERCENT,25.0,7.499451377169505,5.902389752147353,1.5970616250221523,LOW,23.33889331915648,0.0013955357388599895,5.770086694623838,LOW,0,0
260_357,RAINFALL_PLUS_25_PERCENT,25.0,66.70321637568853,65.10615475066636,1.5970616250221639,HIGH,23.33889331915648,0.9772920230877203,61.06466863794087,HIGH,0,0
260_358,RAINFALL_PLUS_25_PERCENT,25.0,65.34541927079087,63.74835764576872,1.5970616250221497,HIGH,23.33889331915648,0.9519036811887877,61.45028563337729,HIGH,0,0
262_507,RAINFALL_PLUS_25_PERCENT,25.0,67.34068878276157,65.74362715773941,1.5970616250221639,HIGH,23.33889331915648,0.9847492346938778,63.337926325284755,HIGH,0,0
262_1643,RAINFALL_PLUS_25_PERCENT,25.0,8.272966013550075,6.675904388527922,1.5970616250221532,LOW,23.33889331915648,2.1798365122615804e-05,14.260788613985085,LOW,0,0
263_1026,RAINFALL_PLUS_25_PERCENT,25.0,7.6578151718390215,6.060753546816869,1.5970616250221523,LOW,23.33889331915648,0.0010622024055266562,7.537057974652331,LOW,0,0
264_864,RAINFALL_PLUS_25_PERCENT,25.0,9.02090356209603,7.4238419370738775,1.5970616250221532,LOW,23.33889331915648,0.005243259552337227,18.868360446476608,LOW,0,0
264_1413,RAINFALL_PLUS_25_PERCENT,25.0,7.790829241739524,6.193767616717372,1.5970616250221523,LOW,23.33889331915648,6.220240552665621e-05,9.417198673657355,LOW,0,0
266_413,RAINFALL_PLUS_25_PERCENT,25.0,65.03612843011192,63.439066805089766,1.5970616250221497,HIGH,23.33889331915648,0.9517215449675213,58.457552148284265,HIGH,0,0
266_545,RAINFALL_PLUS_25_PERCENT,25.0,11.888782360265328,10.291720735243176,1.5970616250221514,LOW,23.33889331915648,0.023876488119812377,37.29887271605825,LOW,0,0
267_413,RAINFALL_PLUS_25_PERCENT,25.0,65.81024988429635,64.21318825927419,1.5970616250221639,HIGH,23.33889331915648,0.9645329430982823,59.15249771821001,HIGH,0,0
267_576,RAINFALL_PLUS_25_PERCENT,25.0,14.932595753215093,13.33553412819294,1.5970616250221532,LOW,23.33889331915648,0.0599114430682456,47.917781423917624,LOW,0,0
268_406,RAINFALL_PLUS_25_PERCENT,25.0,63.262660922233465,61.665599297211315,1.5970616250221497,HIGH,23.33889331915648,0.9199433507479473,58.20088389026547,HIGH,0,0
270_329,RAINFALL_PLUS_25_PERCENT,25.0,17.830288153877152,16.233226528855,1.5970616250221532,LOW,23.33889331915648,0.12124064622504521,43.163643694298415,LOW,0,0
271_508,RAINFALL_PLUS_25_PERCENT,25.0,68.2660024055246,66.66894078050245,1.5970616250221497,HIGH,23.33889331915648,0.9948079365079364,67.05877655518286,HIGH,0,0
272_1254,RAINFALL_PLUS_25_PERCENT,25.0,7.662938974102364,6.065877349080211,1.5970616250221523,LOW,23.33889331915648,0.004409893603217854,5.74706583855559,LOW,0,0
273_523,RAINFALL_PLUS_25_PERCENT,25.0,66.823205057275,65.22614343225285,1.5970616250221497,HIGH,23.33889331915648,0.9599417564347799,71.80720211292297,HIGH,0,0
273_611,RAINFALL_PLUS_25_PERCENT,25.0,22.664912267465375,21.06785064244322,1.5970616250221568,LOW,23.33889331915648,0.19560666420954348,50.60857493870658,LOW,0,0
274_964,RAINFALL_PLUS_25_PERCENT,25.0,7.506618000848524,5.909556375826372,1.5970616250221523,LOW,23.33889331915648,6.220240552665621e-05,6.575086264747361,LOW,0,0
275_1336,RAINFALL_PLUS_25_PERCENT,25.0,7.834564661854929,6.237503036832777,1.5970616250221523,LOW,23.33889331915648,2.1798365122615804e-05,9.876775097033637,LOW,0,0
277_511,RAINFALL_PLUS_25_PERCENT,25.0,65.32190201605148,63.72484039102932,1.5970616250221639,HIGH,23.33889331915648,0.9300575536193189,73.23048324919115,HIGH,0,0
278_398,RAINFALL_PLUS_25_PERCENT,25.0,67.50953787897728,65.91247625395512,1.5970616250221639,HIGH,23.33889331915648,0.9927492485366239,60.62640967393139,HIGH,0,0
278_421,RAINFALL_PLUS_25_PERCENT,25.0,49.179929239863036,47.582867614840886,1.5970616250221497,MODERATE,23.33889331915648,0.6625715520152793,58.928056369528505,MODERATE,0,0
279_381,RAINFALL_PLUS_25_PERCENT,25.0,63.927674506059596,62.330612881037446,1.5970616250221497,HIGH,23.33889331915648,0.913585364950578,68.34791191707983,HIGH,0,0
279_1125,RAINFALL_PLUS_25_PERCENT,25.0,7.8112159985840135,6.214154373561861,1.5970616250221523,LOW,23.33889331915648,0.0020217983651226157,8.543288464324474,LOW,0,0
280_522,RAINFALL_PLUS_25_PERCENT,25.0,65.76839331772439,64.17133169270224,1.5970616250221497,HIGH,23.33889331915648,0.921705042016807,82.2892776473018,HIGH,0,0
282_49,RAINFALL_PLUS_25_PERCENT,25.0,19.471652009738698,17.874590384716544,1.5970616250221532,LOW,23.33889331915648,0.13800208810797052,50.35848921730495,LOW,0,0
282_503,RAINFALL_PLUS_25_PERCENT,25.0,67.44381904759513,65.84675742257298,1.5970616250221497,HIGH,23.33889331915648,0.9742312352818682,70.15412865022557,HIGH,0,0
282_578,RAINFALL_PLUS_25_PERCENT,25.0,63.05750379001855,61.460442164996394,1.5970616250221568,HIGH,23.33889331915648,0.8911859082210146,71.96590595792924,HIGH,0,0
282_1317,RAINFALL_PLUS_25_PERCENT,25.0,7.9778233533116625,6.38076172828951,1.5970616250221523,LOW,23.33889331915648,0.001021798365122616,10.759362011600969,LOW,0,0
283_447,RAINFALL_PLUS_25_PERCENT,25.0,9.788543357015126,8.191481731992972,1.5970616250221532,LOW,23.33889331915648,0.0058312937403714165,26.221339592248754,LOW,0,0
283_522,RAINFALL_PLUS_25_PERCENT,25.0,68.2474804555013,66.65041883047915,1.5970616250221497,HIGH,23.33889331915648,0.9684201213818864,81.38685537427729,HIGH,0,0
283_560,RAINFALL_PLUS_25_PERCENT,25.0,64.23339025665936,62.63632863163722,1.5970616250221426,HIGH,23.33889331915648,0.9145758816550161,70.86028523563662,HIGH,0,0
283_573,RAINFALL_PLUS_25_PERCENT,25.0,67.91792313229527,66.32086150727311,1.5970616250221639,HIGH,23.33889331915648,0.9735652736770385,75.2614483798833,HIGH,0,0
283_574,RAINFALL_PLUS_25_PERCENT,25.0,66.5065861540723,64.90952452905015,1.5970616250221497,HIGH,23.33889331915648,0.951297466259231,73.39537267744774,HIGH,0,0
283_575,RAINFALL_PLUS_25_PERCENT,25.0,58.12018095582845,56.523119330806296,1.5970616250221568,HIGH,23.33889331915648,0.8030531437235294,71.06569808964508,HIGH,0,0
283_1089,RAINFALL_PLUS_25_PERCENT,25.0,7.718144458524987,6.121082833502835,1.5970616250221523,LOW,23.33889331915648,6.220240552665621e-05,8.690350841511988,LOW,0,0
283_1342,RAINFALL_PLUS_25_PERCENT,25.0,7.966762206744724,6.369700581722572,1.5970616250221514,LOW,23.33889331915648,2.1798365122615804e-05,11.198750545931583,LOW,0,0
286_916,RAINFALL_PLUS_25_PERCENT,25.0,8.218574865005245,6.621513239983094,1.5970616250221505,LOW,23.33889331915648,0.0048467983651226156,11.063127128536799,LOW,0,0
287_381,RAINFALL_PLUS_25_PERCENT,25.0,66.48433759666239,64.88727597164024,1.5970616250221497,HIGH,23.33889331915648,0.9674745086577061,64.27551378418734,HIGH,0,0
287_575,RAINFALL_PLUS_25_PERCENT,25.0,64.53273559825159,62.935673973229434,1.5970616250221568,HIGH,23.33889331915648,0.9095131464231007,76.63824302911229,HIGH,0,0
287_915,RAINFALL_PLUS_25_PERCENT,25.0,8.116511995860558,6.519450370838406,1.5970616250221514,LOW,23.33889331915648,0.0026706078889321395,11.239403198994683,LOW,0,0
288_502,RAINFALL_PLUS_25_PERCENT,25.0,67.86939697274369,66.27233534772154,1.5970616250221497,HIGH,23.33889331915648,0.9855614854215919,68.17827032486299,HIGH,0,0
289_1159,RAINFALL_PLUS_25_PERCENT,25.0,7.505884459977272,5.90882283495512,1.5970616250221523,LOW,23.33889331915648,2.1798365122615804e-05,6.589973078257066,LOW,0,0
290_389,RAINFALL_PLUS_25_PERCENT,25.0,66.70158414350107,65.1045225184789,1.5970616250221639,HIGH,23.33889331915648,0.9730592025352572,63.376397619920844,HIGH,0,0
290_496,RAINFALL_PLUS_25_PERCENT,25.0,66.68932036055983,65.09225873553768,1.5970616250221497,HIGH,23.33889331915648,0.9772243381372613,60.962935209406346,HIGH,0,0
290_497,RAINFALL_PLUS_25_PERCENT,25.0,68.09055062371014,66.493488998688,1.5970616250221497,HIGH,23.33889331915648,0.9958462585034015,64.73318163953232,HIGH,0,0
292_192,RAINFALL_PLUS_25_PERCENT,25.0,20.73718186344412,19.140120238421968,1.5970616250221532,LOW,23.33889331915648,0.16308371260737003,49.21889427968946,LOW,0,0
292_534,RAINFALL_PLUS_25_PERCENT,25.0,67.64993691090311,66.05287528588096,1.5970616250221497,HIGH,23.33889331915648,0.9846765124918515,66.47040481781453,HIGH,0,0
293_535,RAINFALL_PLUS_25_PERCENT,25.0,65.3924317858268,63.79537016080464,1.5970616250221639,HIGH,23.33889331915648,0.9538859821888214,60.830145233718014,HIGH,0,0
294_537,RAINFALL_PLUS_25_PERCENT,25.0,67.77881769841304,66.18175607339089,1.5970616250221497,HIGH,23.33889331915648,0.9929699633699635,63.197814709952226,HIGH,0,0
294_571,RAINFALL_PLUS_25_PERCENT,25.0,64.09800319084165,62.5009415658195,1.5970616250221497,HIGH,23.33889331915648,0.8960453905571558,79.69818468128265,HIGH,0,0
295_538,RAINFALL_PLUS_25_PERCENT,25.0,67.84436555298387,66.24730392796172,1.5970616250221497,HIGH,23.33889331915648,0.9911380952380953,64.8608207281881,HIGH,0,0
295_704,RAINFALL_PLUS_25_PERCENT,25.0,9.849457578038546,8.252395953016395,1.5970616250221514,LOW,23.33889331915648,0.002940845984170235,28.42022806839361,LOW,0,0
296_126,RAINFALL_PLUS_25_PERCENT,25.0,22.34000114584962,20.74293952082747,1.5970616250221497,LOW,23.33889331915648,0.18722411710991832,51.9698646273429,LOW,0,0
296_534,RAINFALL_PLUS_25_PERCENT,25.0,50.24227215194164,48.645210526919485,1.5970616250221568,HIGH,23.33889331915648,0.6895419358419355,54.71777438565367,MODERATE,1,1
296_640,RAINFALL_PLUS_25_PERCENT,25.0,10.042382924265743,8.44532129924359,1.5970616250221532,LOW,23.33889331915648,0.009239980183304434,26.884957721141767,LOW,0,0
297_393,RAINFALL_PLUS_25_PERCENT,25.0,62.78577023933691,61.18870861431476,1.5970616250221497,HIGH,23.33889331915648,0.8930097497652418,68.24545760178795,HIGH,0,0
297_422,RAINFALL_PLUS_25_PERCENT,25.0,67.85158556573779,66.25452394071564,1.5970616250221497,HIGH,23.33889331915648,0.9683542483660131,77.46413663537253,HIGH,0,0
297_537,RAINFALL_PLUS_25_PERCENT,25.0,66.22962766446062,64.63256603943847,1.5970616250221497,HIGH,23.33889331915648,0.9691501504447935,60.80681147927155,HIGH,0,0
298_424,RAINFALL_PLUS_25_PERCENT,25.0,67.86129327970349,66.26423165468134,1.5970616250221497,HIGH,23.33889331915648,0.965708938120703,79.01613440995014,HIGH,0,0
300_218,RAINFALL_PLUS_25_PERCENT,25.0,49.241504203014095,47.644442577991946,1.5970616250221497,MODERATE,23.33889331915648,0.6347898050315699,74.82376684207925,MODERATE,0,0
300_539,RAINFALL_PLUS_25_PERCENT,25.0,66.74189161013973,65.14482998511757,1.5970616250221639,HIGH,23.33889331915648,0.9731989865561295,63.70259107482785,HIGH,0,0
301_14,RAINFALL_PLUS_25_PERCENT,25.0,11.406032819677545,9.808971194655394,1.5970616250221514,LOW,23.33889331915648,0.01641046940422844,36.5776876037516,LOW,0,0
301_608,RAINFALL_PLUS_25_PERCENT,25.0,66.21019054801302,64.61312892299087,1.5970616250221497,HIGH,23.33889331915648,0.9589627340682574,66.2155193218904,HIGH,0,0
301_865,RAINFALL_PLUS_25_PERCENT,25.0,11.30791500557994,9.710853380557788,1.5970616250221514,LOW,23.33889331915648,0.021879233578311248,32.58868916703,LOW,0,0
302_513,RAINFALL_PLUS_25_PERCENT,25.0,64.81809929876539,63.22103767374323,1.5970616250221568,HIGH,23.33889331915648,0.9404491280038775,62.47709016482297,HIGH,0,0
302_539,RAINFALL_PLUS_25_PERCENT,25.0,66.71792878130228,65.12086715628013,1.5970616250221497,HIGH,23.33889331915648,0.9712682783754214,64.52485228584277,HIGH,0,0
302_874,RAINFALL_PLUS_25_PERCENT,25.0,10.980809180046425,9.383747555024273,1.5970616250221514,LOW,23.33889331915648,0.024893043102120774,27.660035673599616,LOW,0,0
302_1466,RAINFALL_PLUS_25_PERCENT,25.0,8.043404423624539,6.4463427986023865,1.5970616250221523,LOW,23.33889331915648,6.220240552665621e-05,11.942950492507503,LOW,0,0
304_429,RAINFALL_PLUS_25_PERCENT,25.0,60.723157144341876,59.12609551931972,1.5970616250221568,HIGH,23.33889331915648,0.8360817541935189,78.92972421628515,HIGH,0,0
304_563,RAINFALL_PLUS_25_PERCENT,25.0,67.84498629959646,66.2479246745743,1.5970616250221497,HIGH,23.33889331915648,0.9842318877204423,68.66544232902307,HIGH,0,0
305_463,RAINFALL_PLUS_25_PERCENT,25.0,66.61386208366865,65.01680045864649,1.5970616250221639,HIGH,23.33889331915648,0.9583711603429254,70.5776002273793,HIGH,0,0
306_907,RAINFALL_PLUS_25_PERCENT,25.0,8.112233221300848,6.515171596278696,1.5970616250221514,LOW,23.33889331915648,0.0010217983651226157,12.103460691492826,LOW,0,0
308_510,RAINFALL_PLUS_25_PERCENT,25.0,67.61920764519309,66.02214602017094,1.5970616250221497,HIGH,23.33889331915648,0.995377435064935,60.27760474551837,HIGH,0,0
311_430,RAINFALL_PLUS_25_PERCENT,25.0,64.29452410906744,62.69746248404529,1.5970616250221497,HIGH,23.33889331915648,0.9055127287744934,76.45635784400481,HIGH,0,0
311_595,RAINFALL_PLUS_25_PERCENT,25.0,64.92271383911248,63.32565221409031,1.5970616250221639,HIGH,23.33889331915648,0.9450576460056476,60.9885506673203,HIGH,0,0
312_430,RAINFALL_PLUS_25_PERCENT,25.0,67.06705358143083,65.46999195640866,1.5970616250221639,HIGH,23.33889331915648,0.9585106446626419,75.03279882915697,HIGH,0,0
312_903,RAINFALL_PLUS_25_PERCENT,25.0,8.124827946853937,6.527766321831785,1.5970616250221523,LOW,23.33889331915648,0.0009250777341554095,12.282604294055673,LOW,0,0
313_1582,RAINFALL_PLUS_25_PERCENT,25.0,9.345430278648422,7.748368653626269,1.5970616250221532,LOW,23.33889331915648,0.0030448468539245295,23.322754596127496,LOW,0,0
314_442,RAINFALL_PLUS_25_PERCENT,25.0,67.78732276275599,66.19026113773384,1.5970616250221497,HIGH,23.33889331915648,0.9882483268983269,65.87976541278195,HIGH,0,0
314_1575,RAINFALL_PLUS_25_PERCENT,25.0,9.956138453303648,8.359076828281495,1.5970616250221532,LOW,23.33889331915648,0.002889125482449733,29.51548309699091,LOW,0,0
315_269,RAINFALL_PLUS_25_PERCENT,25.0,45.22884820300354,43.63178657798139,1.5970616250221497,MODERATE,23.33889331915648,0.5998713565366959,53.902353514154434,MODERATE,0,0
315_467,RAINFALL_PLUS_25_PERCENT,25.0,64.01954664919987,62.42248502417771,1.5970616250221568,HIGH,23.33889331915648,0.906276990068755,73.28623953348516,HIGH,0,0
315_505,RAINFALL_PLUS_25_PERCENT,25.0,67.73671492865837,66.13965330363622,1.5970616250221497,HIGH,23.33889331915648,0.9940257936507938,62.196080357948894,HIGH,0,0
315_1482,RAINFALL_PLUS_25_PERCENT,25.0,8.752969488245704,7.155907863223551,1.5970616250221523,LOW,23.33889331915648,0.0004622024055266562,18.818601138719156,LOW,0,0
316_50,RAINFALL_PLUS_25_PERCENT,25.0,40.83454020787938,39.23747858285723,1.5970616250221497,MODERATE,23.33889331915648,0.5113534633188022,58.64411483275437,MODERATE,0,0
316_298,RAINFALL_PLUS_25_PERCENT,25.0,42.04568177393796,40.44862014891581,1.5970616250221497,MODERATE,23.33889331915648,0.528459966236175,61.34695388878516,MODERATE,0,0
317_380,RAINFALL_PLUS_25_PERCENT,25.0,65.17666774610436,63.57960612108219,1.5970616250221639,HIGH,23.33889331915648,0.9251392544492548,74.48320509325515,HIGH,0,0
317_593,RAINFALL_PLUS_25_PERCENT,25.0,63.10767506739529,61.510613442373135,1.5970616250221568,HIGH,23.33889331915648,0.9103067787639222,61.95113993309741,HIGH,0,0
318_526,RAINFALL_PLUS_25_PERCENT,25.0,58.737569207855145,57.140507582832996,1.5970616250221497,HIGH,23.33889331915648,0.8061313212930866,75.54658294665558,HIGH,0,0
318_584,RAINFALL_PLUS_25_PERCENT,25.0,66.52087036419584,64.9238087391737,1.5970616250221497,HIGH,23.33889331915648,0.9722904761904761,61.99205931649831,HIGH,0,0
318_593,RAINFALL_PLUS_25_PERCENT,25.0,62.580462011108956,60.9834003860868,1.5970616250221568,HIGH,23.33889331915648,0.9038558551018308,60.22701738438442,HIGH,0,0
320_406,RAINFALL_PLUS_25_PERCENT,25.0,68.71905286010109,67.12199123507894,1.5970616250221497,HIGH,23.33889331915648,0.9989642857142857,69.3032890374556,HIGH,0,0
320_590,RAINFALL_PLUS_25_PERCENT,25.0,67.28817664025286,65.69111501523071,1.5970616250221497,HIGH,23.33889331915648,0.9929029761904761,58.32824707706862,HIGH,0,0
321_1016,RAINFALL_PLUS_25_PERCENT,25.0,7.522898157174826,5.925836532152674,1.5970616250221514,LOW,23.33889331915648,6.220240552665621e-05,6.737887828010377,LOW,0,0
323_558,RAINFALL_PLUS_25_PERCENT,25.0,68.29898581104499,66.70192418602282,1.5970616250221639,HIGH,23.33889331915648,0.9872716265646498,71.53358107919419,HIGH,0,0
323_585,RAINFALL_PLUS_25_PERCENT,25.0,67.7128790563492,66.11581743132705,1.5970616250221497,HIGH,23.33889331915648,0.9961333333333333,60.79857480946045,HIGH,0,0
324_579,RAINFALL_PLUS_25_PERCENT,25.0,67.46926422292515,65.872202597903,1.5970616250221497,HIGH,23.33889331915648,0.9897261904761906,61.88635504664837,HIGH,0,0
325_476,RAINFALL_PLUS_25_PERCENT,25.0,65.54804884165647,63.95098721663431,1.5970616250221568,HIGH,23.33889331915648,0.9517067039631149,63.58491881615331,HIGH,0,0
328_603,RAINFALL_PLUS_25_PERCENT,25.0,63.07861464227206,61.4815530172499,1.5970616250221568,HIGH,23.33889331915648,0.9131435193054438,60.10032838402828,HIGH,0,0
328_1011,RAINFALL_PLUS_25_PERCENT,25.0,7.918201465898629,6.3211398408764765,1.5970616250221523,LOW,23.33889331915648,0.007559893603217853,6.567190756518249,LOW,0,0
330_410,RAINFALL_PLUS_25_PERCENT,25.0,48.928567717505196,47.331506092483046,1.5970616250221497,MODERATE,23.33889331915648,0.6611975117905353,57.170163269559325,MODERATE,0,0
330_497,RAINFALL_PLUS_25_PERCENT,25.0,67.40915761423298,65.81209598921082,1.5970616250221639,HIGH,23.33889331915648,0.9918833333333332,60.098860388298235,HIGH,0,0
331_361,RAINFALL_PLUS_25_PERCENT,25.0,68.1386418983675,66.54158027334535,1.5970616250221497,HIGH,23.33889331915648,0.9970557823129251,64.54885629086786,HIGH,0,0
331_600,RAINFALL_PLUS_25_PERCENT,25.0,63.50433429738345,61.9072726723613,1.5970616250221497,HIGH,23.33889331915648,0.9120028266134597,64.98490591573342,HIGH,0,0
331_1374,RAINFALL_PLUS_25_PERCENT,25.0,13.709534583994952,12.112472958972798,1.5970616250221532,LOW,23.33889331915648,0.04756046176046176,42.48020945099731,LOW,0,0
332_495,RAINFALL_PLUS_25_PERCENT,25.0,59.41354864856435,57.8164870235422,1.5970616250221497,HIGH,23.33889331915648,0.8469123967083725,59.87678587534041,HIGH,0,0
332_535,RAINFALL_PLUS_25_PERCENT,25.0,63.565926075503484,61.96886445048133,1.5970616250221568,HIGH,23.33889331915648,0.8859106060606062,79.95154500100318,HIGH,0,0
333_646,RAINFALL_PLUS_25_PERCENT,25.0,14.066118666379124,12.46905704135697,1.5970616250221532,LOW,23.33889331915648,0.050401919370779646,44.4832485891642,LOW,0,0
334_359,RAINFALL_PLUS_25_PERCENT,25.0,67.44839448569083,65.85133286066868,1.5970616250221497,HIGH,23.33889331915648,0.9868896222318715,63.237770208680764,HIGH,0,0
334_406,RAINFALL_PLUS_25_PERCENT,25.0,66.49855552385984,64.90149389883769,1.5970616250221497,HIGH,23.33889331915648,0.9578325863678806,69.72075031556591,HIGH,0,0
334_536,RAINFALL_PLUS_25_PERCENT,25.0,67.87000493047726,66.27294330545512,1.5970616250221497,HIGH,23.33889331915648,0.9778497831303066,72.4257861624059,HIGH,0,0
334_764,RAINFALL_PLUS_25_PERCENT,25.0,9.021448135018705,7.424386509996552,1.5970616250221532,LOW,23.33889331915648,0.002155131698455949,20.572276495338045,LOW,0,0
335_896,RAINFALL_PLUS_25_PERCENT,25.0,8.046867315900503,6.44980569087835,1.5970616250221532,LOW,23.33889331915648,0.0032932269365511875,10.200515923203648,LOW,0,0
336_399,RAINFALL_PLUS_25_PERCENT,25.0,61.52384664710367,59.92678502208151,1.5970616250221568,HIGH,23.33889331915648,0.8654599343185548,70.77862017513333,HIGH,0,0
337_398,RAINFALL_PLUS_25_PERCENT,25.0,64.27103753790905,62.67397591288689,1.5970616250221639,HIGH,23.33889331915648,0.9214503603308835,67.45579477640632,HIGH,0,0
337_820,RAINFALL_PLUS_25_PERCENT,25.0,8.099171415655517,6.502109790633364,1.5970616250221532,LOW,23.33889331915648,0.0010622024055266562,11.950620412817287,LOW,0,0
338_294,RAINFALL_PLUS_25_PERCENT,25.0,46.99461830673771,45.397556681715564,1.5970616250221497,MODERATE,23.33889331915648,0.616845311013591,62.22437958920389,MODERATE,0,0
