cell_id,susceptibility_probability,neighbor_count,neighbor_mean_risk,neighbor_max_risk,neighbor_risk_std,neighbor_high_risk_fraction,spatial_pressure_score,spatial_category
526_513,0.984304761904762,1,0.9881912513842748,0.9881912513842748,0.0,1.0,99.17338759689923,EXTREME
527_361,0.2856982905415129,0,0.0,0.0,0.0,0.0,0.0,LOW
527_403,0.9957863095238094,2,0.9933144819466246,0.995665306122449,0.0033245674322052404,1.0,99.60253846153844,EXTREME
527_479,0.6253707374325019,0,0.0,0.0,0.0,0.0,0.0,LOW
527_1427,0.021515873015873,0,0.0,0.0,0.0,0.0,0.0,LOW
531_260,0.2407370257193787,0,0.0,0.0,0.0,0.0,0.0,LOW
531_402,0.995665306122449,2,0.9786762313258637,0.9957863095238094,0.024197304640799156,1.0,99.02063853874884,EXTREME
533_95,0.0163920643726806,0,0.0,0.0,0.0,0.0,0.0,LOW
533_421,0.9886202844774272,1,0.6969173944483862,0.6969173944483862,0.0,1.0,78.78421761138704,EXTREME
533_516,0.969119608720242,0,0.0,0.0,0.0,0.0,0.0,LOW
533_525,0.9812802328623758,1,0.9956333333333336,0.9956333333333336,0.0,1.0,99.69433333333336,EXTREME
533_527,0.9956333333333336,1,0.9812802328623758,0.9812802328623758,0.0,1.0,98.68961630036631,EXTREME
534_423,0.6969173944483862,1,0.9886202844774272,0.9886202844774272,0.0,1.0,99.2034199134199,EXTREME
535_207,0.0313390387276253,0,0.0,0.0,0.0,0.0,0.0,LOW
535_399,0.9615661531279178,1,0.995665306122449,0.995665306122449,0.0,1.0,99.69657142857143,EXTREME
535_562,0.978956188806822,0,0.0,0.0,0.0,0.0,0.0,LOW
535_1002,2.1798365122615804e-05,1,0.0014217983651226,0.0014217983651226,0.0,0.0,0.09952588555858201,LOW
535_1337,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
536_487,0.9633488936988938,0,0.0,0.0,0.0,0.0,0.0,LOW
536_1256,0.0067027507460749,0,0.0,0.0,0.0,0.0,0.0,LOW
538_333,0.9740619047619048,0,0.0,0.0,0.0,0.0,0.0,LOW
538_344,0.8790947828034034,0,0.0,0.0,0.0,0.0,0.0,LOW
539_87,0.0127653101962696,0,0.0,0.0,0.0,0.0,0.0,LOW
539_536,0.977144662429769,0,0.0,0.0,0.0,0.0,0.0,LOW
539_999,0.0014217983651226,1,2.1798365122615804e-05,2.1798365122615804e-05,0.0,0.0,0.0015258855585831062,LOW
540_318,0.9304626799557034,0,0.0,0.0,0.0,0.0,0.0,LOW
540_410,0.9793034920634922,0,0.0,0.0,0.0,0.0,0.0,LOW
540_1507,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
542_393,0.91598110484287,0,0.0,0.0,0.0,0.0,0.0,LOW
542_1302,0.0023487214420456,0,0.0,0.0,0.0,0.0,0.0,LOW
542_1519,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
544_1333,0.0040907849341091,0,0.0,0.0,0.0,0.0,0.0,LOW
545_453,0.9957666666666668,2,0.9645877647369884,0.9987727272727271,0.04834483764725792,1.0,98.54669240766135,EXTREME
546_369,0.7174367715617715,1,0.9768973595848596,0.9768973595848596,0.0,1.0,98.38281517094018,EXTREME
546_455,0.9987727272727271,2,0.9630847344339581,0.9957666666666668,0.04621923180805491,1.0,98.39638937735833,EXTREME
547_369,0.9768973595848596,2,0.8053162171162176,0.8931956626706636,0.12428030375692559,1.0,89.00851856476862,EXTREME
547_397,0.9466581308198958,1,0.9689189309056956,0.9689189309056956,0.0,1.0,97.8243251633987,EXTREME
548_402,0.9689189309056956,1,0.9466581308198958,0.9466581308198958,0.0,1.0,96.2660691573927,EXTREME
548_409,0.995075,0,0.0,0.0,0.0,0.0,0.0,LOW
548_1170,0.0013551316984559,0,0.0,0.0,0.0,0.0,0.0,LOW
549_320,0.9317069259874492,1,0.7121449490754724,0.7121449490754724,0.0,1.0,79.85014643528308,EXTREME
549_343,0.9493563687789748,1,0.9671465383316448,0.9671465383316448,0.0,1.0,97.70025768321514,EXTREME
549_364,0.8931956626706636,1,0.9768973595848596,0.9768973595848596,0.0,1.0,98.38281517094018,EXTREME
549_640,0.0250414769580436,0,0.0,0.0,0.0,0.0,0.0,LOW
550_455,0.9304028022012496,2,0.997269696969697,0.9987727272727271,0.002125605839203013,1.0,99.8539696969697,EXTREME
551_319,0.7121449490754724,1,0.9317069259874492,0.9317069259874492,0.0,1.0,95.21948481912145,EXTREME
551_633,0.9729055934672368,0,0.0,0.0,0.0,0.0,0.0,LOW
552_593,0.9872401891252954,0,0.0,0.0,0.0,0.0,0.0,LOW
553_61,0.0023996628001875,0,0.0,0.0,0.0,0.0,0.0,LOW
554_344,0.9671465383316448,1,0.9493563687789748,0.9493563687789748,0.0,1.0,96.45494581452823,EXTREME
556_419,0.929896492322903,0,0.0,0.0,0.0,0.0,0.0,LOW
558_636,0.9754558870303114,0,0.0,0.0,0.0,0.0,0.0,LOW
558_1664,0.0093146555079797,0,0.0,0.0,0.0,0.0,0.0,LOW
559_21,0.0390404761904761,0,0.0,0.0,0.0,0.0,0.0,LOW
559_258,0.0519104132991926,0,0.0,0.0,0.0,0.0,0.0,LOW
559_826,0.1507498214089907,0,0.0,0.0,0.0,0.0,0.0,LOW
561_186,0.1391608200536993,0,0.0,0.0,0.0,0.0,0.0,LOW
562_330,0.7947068624186272,0,0.0,0.0,0.0,0.0,0.0,LOW
562_407,0.9665256235827664,1,0.9603194099045168,0.9603194099045168,0.0,1.0,97.22235869331618,EXTREME
562_504,0.8606751381048874,0,0.0,0.0,0.0,0.0,0.0,LOW
563_339,0.9557217505870894,0,0.0,0.0,0.0,0.0,0.0,LOW
564_748,0.0134073531612037,0,0.0,0.0,0.0,0.0,0.0,LOW
566_408,0.9603194099045168,1,0.9665256235827664,0.9665256235827664,0.0,1.0,97.65679365079365,EXTREME
566_414,0.9815152691056084,0,0.0,0.0,0.0,0.0,0.0,LOW
566_970,0.0096299990156961,0,0.0,0.0,0.0,0.0,0.0,LOW
568_890,0.0148050595483837,0,0.0,0.0,0.0,0.0,0.0,LOW
570_402,0.983587031217264,0,0.0,0.0,0.0,0.0,0.0,LOW
577_896,0.0083622024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
583_493,0.9753179570429572,1,0.573838486322107,0.573838486322107,0.0,1.0,70.16869404254749,HIGH
587_470,0.2291925548925549,0,0.0,0.0,0.0,0.0,0.0,LOW
587_492,0.573838486322107,3,0.9782846870721871,0.9844045565545566,0.005300781921495955,1.0,98.66352417952417,EXTREME
588_407,0.9829015647866712,1,0.967342554799698,0.967342554799698,0.0,1.0,97.71397883597886,EXTREME
589_492,0.9844045565545566,2,0.7744850169705773,0.9751315476190476,0.2837570448861756,1.0,90.23334710739452,EXTREME
589_493,0.9751315476190476,2,0.7791215214383318,0.9844045565545566,0.29031405238647745,1.0,90.69699755416997,EXTREME
589_500,0.2025267415590944,0,0.0,0.0,0.0,0.0,0.0,LOW
590_414,0.971661507936508,1,0.967342554799698,0.967342554799698,0.0,1.0,97.71397883597886,EXTREME
590_952,0.0310074754437086,0,0.0,0.0,0.0,0.0,0.0,LOW
590_1117,0.0033217983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
592_410,0.967342554799698,3,0.9778323182765144,0.9829015647866712,0.00570042118199614,1.0,98.60033967466072,EXTREME
592_748,0.0379118639103246,0,0.0,0.0,0.0,0.0,0.0,LOW
593_445,0.939387465460072,0,0.0,0.0,0.0,0.0,0.0,LOW
593_593,0.9732230492883884,0,0.0,0.0,0.0,0.0,0.0,LOW
593_607,0.6401917261337232,0,0.0,0.0,0.0,0.0,0.0,LOW
594_452,0.0449131678651877,0,0.0,0.0,0.0,0.0,0.0,LOW
594_475,0.7161852207967833,2,0.8117670762244296,0.8731157923775572,0.08676018641793057,1.0,88.6641568203039,EXTREME
594_1271,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
595_402,0.993071511028654,2,0.9780276695112318,0.978933882106364,0.001281578142429409,1.0,98.4891232436402,EXTREME
595_406,0.978933882106364,2,0.980207032914176,0.993071511028654,0.018193119422346644,1.0,99.00042664742666,EXTREME
596_477,0.8731157923775572,2,0.7333017904340425,0.7504183600713018,0.02420648492231559,1.0,81.84462241950075,EXTREME
596_480,0.7504183600713018,2,0.7946505065871703,0.8731157923775572,0.11096667134024615,1.0,87.97949403481353,EXTREME
596_820,0.965596031746032,0,0.0,0.0,0.0,0.0,0.0,LOW
597_398,0.9771214569160994,2,0.9777320947384226,0.993071511028654,0.02169321055653202,1.0,98.90142912039653,EXTREME
597_790,0.026345258278249,0,0.0,0.0,0.0,0.0,0.0,LOW
597_841,0.0756074895948184,0,0.0,0.0,0.0,0.0,0.0,LOW
598_397,0.9623926784481912,1,0.9771214569160994,0.9771214569160994,0.0,1.0,98.39850198412697,EXTREME
600_410,0.2910662069585807,0,0.0,0.0,0.0,0.0,0.0,LOW
600_634,0.4843695108531316,0,0.0,0.0,0.0,0.0,0.0,LOW
601_1438,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
601_1652,0.0023201826292603,0,0.0,0.0,0.0,0.0,0.0,LOW
603_1213,0.0231098214531457,0,0.0,0.0,0.0,0.0,0.0,LOW
604_398,0.9739877525252524,0,0.0,0.0,0.0,0.0,0.0,LOW
604_436,0.7909692640692646,0,0.0,0.0,0.0,0.0,0.0,LOW
604_485,0.8334987649605301,1,0.9175057923775572,0.9175057923775572,0.0,1.0,94.22540546642901,EXTREME
604_932,0.0161187266279531,0,0.0,0.0,0.0,0.0,0.0,LOW
607_142,0.4598745658596721,0,0.0,0.0,0.0,0.0,0.0,LOW
607_576,0.947020412771046,0,0.0,0.0,0.0,0.0,0.0,LOW
608_488,0.9175057923775572,5,0.9417240898372569,0.979965854558878,0.061907306297261724,1.0,97.06793923025661,EXTREME
609_405,0.9804147922998986,2,0.9591968995091403,0.977824480313035,0.026343377407068613,1.0,97.70261038975667,EXTREME
609_488,0.979965854558878,4,0.9531654055111085,0.9792467395967396,0.027189556160939522,1.0,97.50401840834652,EXTREME
610_488,0.9474640688445922,4,0.9612908519396799,0.979965854558878,0.029661890271353485,1.0,97.85060971435354,EXTREME
610_595,0.5664906870906873,0,0.0,0.0,0.0,0.0,0.0,LOW
610_1049,0.0054298902732145,0,0.0,0.0,0.0,0.0,0.0,LOW
611_429,0.827450865800866,1,0.913651319073084,0.913651319073084,0.0,1.0,93.95559233511588,EXTREME
611_489,0.9684450212255448,5,0.9620543815634439,0.9860894524394525,0.02911845074567295,1.0,98.06485883572134,EXTREME
611_737,0.0590423203552098,0,0.0,0.0,0.0,0.0,0.0,LOW
612_489,0.9792467395967396,5,0.9598940378892049,0.9860894524394525,0.0278992131246761,1.0,97.97844508875177,EXTREME
613_406,0.977824480313035,5,0.9686642596970427,0.9912455209961542,0.02191243742400768,1.0,98.48393601776633,EXTREME
613_427,0.913651319073084,1,0.827450865800866,0.827450865800866,0.0,1.0,87.92156060606062,EXTREME
613_715,0.9763453823953824,2,0.9499568087662025,0.9521776146464018,0.0031406937951757616,1.0,96.56360079004016,EXTREME
614_407,0.9405693187052456,6,0.9770138834344978,0.9912455209961542,0.013869665969607928,1.0,98.81792096726454,EXTREME
614_699,0.9651080601108988,0,0.0,0.0,0.0,0.0,0.0,LOW
614_707,0.9765585858585858,1,0.9477360028860032,0.9477360028860032,0.0,1.0,96.34152020202022,EXTREME
614_713,0.9521776146464018,2,0.9620406926406928,0.9763453823953824,0.020229886256621452,1.0,97.77198917748919,EXTREME
614_1649,0.0794452882865926,0,0.0,0.0,0.0,0.0,0.0,LOW
615_710,0.9477360028860032,3,0.9683605276334566,0.9765585858585858,0.014015219173781108,1.0,98.03117868109584,EXTREME
616_401,0.98065806706521,4,0.9759610069985134,0.9912455209961542,0.01774993640340194,1.0,98.77580590982515,EXTREME
616_402,0.9807750223321654,6,0.9703534786242298,0.9912455209961542,0.020057149562404654,1.0,98.55150477485381,EXTREME
616_405,0.9503166441517508,6,0.9754298749876322,0.9912455209961542,0.01768593384694199,1.0,98.75456062938991,EXTREME
616_406,0.9912455209961542,6,0.968608395513565,0.9815068405139832,0.018249961595853893,1.0,98.1895410359621,EXTREME
616_490,0.9860894524394525,2,0.9738458804111422,0.9792467395967396,0.007637968308739161,1.0,98.33123740434787,EXTREME
616_683,0.903351731601732,0,0.0,0.0,0.0,0.0,0.0,LOW
616_692,0.9850037254412256,0,0.0,0.0,0.0,0.0,0.0,LOW
617_665,0.9384502801120448,1,0.9463145047762695,0.9463145047762695,0.0,1.0,96.24201533433887,EXTREME
617_1559,0.0100130397721174,0,0.0,0.0,0.0,0.0,0.0,LOW
618_403,0.9815068405139832,5,0.9687129146501052,0.9912455209961542,0.021945296863199678,1.0,98.48588221588884,EXTREME
619_667,0.9463145047762695,1,0.9384502801120448,0.9384502801120448,0.0,1.0,95.69151960784313,EXTREME
619_724,0.9710644634298023,0,0.0,0.0,0.0,0.0,0.0,LOW
620_413,0.7214203740703746,0,0.0,0.0,0.0,0.0,0.0,LOW
621_427,0.9557007751937984,1,0.97474184662237,0.97474184662237,0.0,1.0,98.2319292635659,EXTREME
622_738,0.9378175320480552,0,0.0,0.0,0.0,0.0,0.0,LOW
623_426,0.97474184662237,1,0.9557007751937984,0.9557007751937984,0.0,1.0,96.89905426356589,EXTREME
623_1379,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
624_377,0.0586636176200364,0,0.0,0.0,0.0,0.0,0.0,LOW
625_402,0.9937089743589744,1,0.988340521978022,0.988340521978022,0.0,1.0,99.18383653846155,EXTREME
626_401,0.988340521978022,1,0.9937089743589744,0.9937089743589744,0.0,1.0,99.5596282051282,EXTREME
626_498,0.9894666666666664,1,0.9847445680474072,0.9847445680474072,0.0,1.0,98.9321197633185,EXTREME
626_499,0.9847445680474072,1,0.9894666666666664,0.9894666666666664,0.0,1.0,99.26266666666665,EXTREME
626_533,0.0708681902930178,0,0.0,0.0,0.0,0.0,0.0,LOW
626_711,0.9878729351988654,2,0.8484594380533373,0.9890547298200464,0.19883176842228226,1.0,93.61001941673489,EXTREME
626_712,0.9890547298200464,2,0.8478685407427469,0.9878729351988654,0.19799611343167545,1.0,93.55092968567584,EXTREME
627_713,0.7078641462866283,2,0.9884638325094559,0.9890547298200464,0.0008356549906068395,1.0,99.21019519497963,EXTREME
627_758,0.8794931168885624,4,0.9349632838501551,0.978960554282319,0.03474566701888752,1.0,96.76734798247577,EXTREME
627_762,0.9181663173315304,5,0.9064659581315017,0.978960554282319,0.0573003609653194,1.0,95.62745495372963,EXTREME
627_1306,0.0006884650317892,0,0.0,0.0,0.0,0.0,0.0,LOW
628_762,0.898625959976467,5,0.9103740296025142,0.978960554282319,0.0572983271750791,1.0,95.78377781257014,EXTREME
628_1374,0.0004622024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
629_760,0.978960554282319,4,0.9100964245017158,0.944100303810304,0.02762559786145216,1.0,94.72686609437775,EXTREME
629_1017,0.0070608426541669,0,0.0,0.0,0.0,0.0,0.0,LOW
630_759,0.944100303810304,4,0.9188114871197196,0.978960554282319,0.04309569301091013,1.0,96.12127611325835,EXTREME
631_766,0.8311498556998559,2,0.9083961386539987,0.9181663173315304,0.013817119192573783,1.0,93.88083506610586,EXTREME
633_506,0.9025320859258128,1,0.9807557823129252,0.9807557823129252,0.0,1.0,98.65290476190476,EXTREME
634_1356,0.0010467983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
635_505,0.9807557823129252,1,0.9025320859258128,0.9025320859258128,0.0,1.0,93.1772460148069,EXTREME
636_425,0.95627091503268,0,0.0,0.0,0.0,0.0,0.0,LOW
636_522,0.9696307029478456,0,0.0,0.0,0.0,0.0,0.0,LOW
636_783,0.7971090269207918,0,0.0,0.0,0.0,0.0,0.0,LOW
637_791,0.8846607655733473,0,0.0,0.0,0.0,0.0,0.0,LOW
638_800,0.9580521598112932,1,0.965615651874785,0.965615651874785,0.0,1.0,97.59309563123495,EXTREME
638_1057,0.8778471861471859,1,0.8579909128882806,0.8579909128882806,0.0,1.0,90.05936390217964,EXTREME
638_1523,0.0004622024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
639_392,0.2360948603683899,0,0.0,0.0,0.0,0.0,0.0,LOW
639_1053,0.8579909128882806,2,0.8585270098746567,0.8778471861471859,0.027322855312049806,1.0,90.67649597940184,EXTREME
639_1151,0.1002211901624944,0,0.0,0.0,0.0,0.0,0.0,LOW
640_1048,0.8392068336021273,1,0.8579909128882806,0.8579909128882806,0.0,1.0,90.05936390217964,EXTREME
641_800,0.965615651874785,1,0.9580521598112932,0.9580521598112932,0.0,1.0,97.06365118679052,EXTREME
641_823,0.7146956537941016,0,0.0,0.0,0.0,0.0,0.0,LOW
642_642,0.991331746031746,3,0.8483705724489488,0.9817180555555558,0.20640954696545918,1.0,93.38636456462463,EXTREME
642_646,0.9527779158826652,3,0.8612218491653091,0.991331746031746,0.21708447665198852,1.0,94.18882634756474,EXTREME
643_643,0.9817180555555558,3,0.8515751359410122,0.991331746031746,0.20956543175909528,1.0,93.80295781859287,EXTREME
643_681,0.995712925170068,0,0.0,0.0,0.0,0.0,0.0,LOW
644_509,0.9817396825396826,1,0.9816955555555557,0.9816955555555557,0.0,1.0,98.71868888888889,EXTREME
644_1042,0.8276129870129866,0,0.0,0.0,0.0,0.0,0.0,LOW
645_138,0.006129485237637,0,0.0,0.0,0.0,0.0,0.0,LOW
645_173,0.0717632850241545,0,0.0,0.0,0.0,0.0,0.0,LOW
645_510,0.9816955555555557,1,0.9817396825396826,0.9817396825396826,0.0,1.0,98.72177777777779,EXTREME
645_637,0.5876225971654765,1,0.6106157459086252,0.6106157459086252,0.0,1.0,72.74310221360376,HIGH
645_642,0.6106157459086252,4,0.8783625786588609,0.991331746031746,0.19451800827890134,1.0,94.87445552730682,EXTREME
645_1029,0.8623609328579911,3,0.8296118692853985,0.8705778881249464,0.06921053278940857,1.0,89.30181141516434,EXTREME
645_1032,0.8685547534165182,3,0.827547262432556,0.8705778881249464,0.06754021333268456,1.0,89.21922714105064,EXTREME
647_542,0.983301668817008,0,0.0,0.0,0.0,0.0,0.0,LOW
647_1034,0.7497029663147308,3,0.8671645247998185,0.8705778881249464,0.004281254508879861,1.0,90.80391763574113,EXTREME
648_1030,0.8705778881249464,3,0.8268728841964134,0.8685547534165182,0.06690282522193688,1.0,89.13155797035208,EXTREME
649_1368,0.0004217983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
650_513,0.99425,2,0.988023617652189,0.9935583333333332,0.007827269980153198,1.0,99.32769470608756,EXTREME
650_1051,0.0550428797502694,0,0.0,0.0,0.0,0.0,0.0,LOW
651_1624,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
652_418,0.2822350236279028,0,0.0,0.0,0.0,0.0,0.0,LOW
652_515,0.9935583333333332,2,0.9883694509855223,0.99425,0.008316352170473959,1.0,99.36227803942089,EXTREME
652_1018,0.8569548422166068,0,0.0,0.0,0.0,0.0,0.0,LOW
654_952,0.0006884650317892,0,0.0,0.0,0.0,0.0,0.0,LOW
655_512,0.9824889019710448,2,0.9939041666666666,0.99425,0.0004890821903207592,1.0,99.58366666666666,EXTREME
655_1178,0.0061702832136074,0,0.0,0.0,0.0,0.0,0.0,LOW
656_324,0.4112890735741796,0,0.0,0.0,0.0,0.0,0.0,LOW
656_1008,0.916316883116883,2,0.8914353354978355,0.8916674783549784,0.00032829957697945477,1.0,92.40743777056277,EXTREME
657_85,0.0453717171717171,0,0.0,0.0,0.0,0.0,0.0,LOW
657_1007,0.8912031926406927,3,0.912538606812809,0.9296314589665656,0.01926194395282283,1.0,94.39048804150933,EXTREME
658_575,0.9418474488632664,3,0.8858257660054806,0.9700613756613756,0.09660336632998721,1.0,94.5348719100605,EXTREME
659_576,0.7803795952132161,3,0.9396483838888309,0.9700613756613756,0.03157001901002702,1.0,96.68777662539449,EXTREME
659_1047,0.0216900238991015,0,0.0,0.0,0.0,0.0,0.0,LOW
660_520,0.5832368934705146,1,0.8896079716038232,0.8896079716038232,0.0,1.0,92.27255801226764,EXTREME
660_577,0.9700613756613756,3,0.8764211237394445,0.9418474488632664,0.08497608457746535,1.0,93.31226841547577,EXTREME
660_681,0.062731233133253,0,0.0,0.0,0.0,0.0,0.0,LOW
660_1004,0.8916674783549784,3,0.9123838449080471,0.9296314589665656,0.019513700452942723,1.0,94.38429756531886,EXTREME
661_579,0.9070363271418505,3,0.8974294732459528,0.9700613756613756,0.10234506278737218,1.0,94.99902019967938,EXTREME
661_798,0.9432456991115594,3,0.7807409484180715,0.9580248193960368,0.26114255894801386,1.0,89.97038251860397,EXTREME
661_1004,0.9296314589665656,3,0.9133473682998599,0.9571714339039088,0.037953464069266515,1.0,95.24903774911166,EXTREME
661_1267,0.0043002365935608,0,0.0,0.0,0.0,0.0,0.0,LOW
662_496,0.018709450821997,0,0.0,0.0,0.0,0.0,0.0,LOW
662_798,0.9580248193960368,3,0.7758145749899125,0.9432456991115594,0.25621893744549173,1.0,89.32995397294329,EXTREME
663_192,0.1982892496392496,1,0.5461340191599953,0.5461340191599953,0.0,1.0,68.22938134119967,HIGH
663_798,0.9033411912747452,3,0.794042451030343,0.9580248193960368,0.271327345398541,1.0,90.50244262309482,EXTREME
664_436,0.9533429756751186,1,0.8988075971934665,0.8988075971934665,0.0,1.0,92.91653180354265,EXTREME
664_518,0.8896079716038232,1,0.5832368934705146,0.5832368934705146,0.0,1.0,70.82658254293602,HIGH
664_552,0.5265509768009766,0,0.0,0.0,0.0,0.0,0.0,LOW
665_191,0.5461340191599953,1,0.1982892496392496,0.1982892496392496,0.0,0.0,13.880247474747472,LOW
665_436,0.8988075971934665,1,0.9533429756751186,0.9533429756751186,0.0,1.0,96.7340082972583,EXTREME
665_797,0.4808568345834327,3,0.9348705699274471,0.9580248193960368,0.0282874864165209,1.0,96.13556737897899,EXTREME
665_1000,0.9571714339039088,1,0.9296314589665656,0.9296314589665656,0.0,1.0,95.07420212765959,EXTREME
666_786,0.0351980730372934,0,0.0,0.0,0.0,0.0,0.0,LOW
666_1210,0.0033201826292603,0,0.0,0.0,0.0,0.0,0.0,LOW
667_826,0.98733658286503,0,0.0,0.0,0.0,0.0,0.0,LOW
668_1439,0.006757988841313,0,0.0,0.0,0.0,0.0,0.0,LOW
670_680,0.841540278114938,0,0.0,0.0,0.0,0.0,0.0,LOW
670_1073,8.959497529210732e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
674_841,0.8723540964590963,2,0.9410776489165065,0.9618002866215908,0.029306235290674384,1.0,96.49711455530799,EXTREME
675_428,0.0127558660172603,0,0.0,0.0,0.0,0.0,0.0,LOW
675_1528,0.0135049152482395,1,0.0072557921491163,0.0072557921491163,0.0,0.0,0.507905450438141,LOW
676_677,0.1679576882182145,0,0.0,0.0,0.0,0.0,0.0,LOW
677_766,0.008594356880054,0,0.0,0.0,0.0,0.0,0.0,LOW
677_822,0.0379426103165155,0,0.0,0.0,0.0,0.0,0.0,LOW
678_841,0.920355011211422,2,0.9170771915403435,0.9618002866215908,0.06324800761520127,1.0,95.53709626026148,EXTREME
678_1443,0.0026241071674314,0,0.0,0.0,0.0,0.0,0.0,LOW
679_840,0.9618002866215908,3,0.9069351642127358,0.9280963849676892,0.03019718367902727,1.0,94.1202981175401,EXTREME
679_1526,0.0072557921491163,1,0.0135049152482395,0.0135049152482395,0.0,0.0,0.9453440673767649,LOW
681_836,0.9280963849676892,3,0.9414500732070085,0.974682614611062,0.04684893066093001,1.0,96.8984813666122,EXTREME
681_945,0.0019733135166377,0,0.0,0.0,0.0,0.0,0.0,LOW
681_1322,0.1491619047619048,0,0.0,0.0,0.0,0.0,0.0,LOW
682_700,0.7372021922521924,0,0.0,0.0,0.0,0.0,0.0,LOW
682_830,0.8071810288445828,2,0.9312749664997171,0.974682614611062,0.06138768466978274,1.0,96.49147709832054,EXTREME
682_832,0.8878673183883723,3,0.9033200094744447,0.974682614611062,0.08645575108405447,1.0,95.37327881730965,EXTREME
682_889,0.0024801316984559,0,0.0,0.0,0.0,0.0,0.0,LOW
683_833,0.974682614611062,3,0.8743815774002147,0.9280963849676892,0.061575398854527674,1.0,92.81815464503927,EXTREME
683_1168,0.0015432595523372,0,0.0,0.0,0.0,0.0,0.0,LOW
684_539,0.1376798828622358,0,0.0,0.0,0.0,0.0,0.0,LOW
685_800,0.8234409794782599,0,0.0,0.0,0.0,0.0,0.0,LOW
685_1307,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
686_1225,0.0045372024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
688_812,0.9013692080176552,0,0.0,0.0,0.0,0.0,0.0,LOW
688_1274,0.0071623071713848,0,0.0,0.0,0.0,0.0,0.0,LOW
688_1556,0.0206001533434775,0,0.0,0.0,0.0,0.0,0.0,LOW
688_1616,0.0002717983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
689_462,0.9713334569362958,2,0.9617398435475131,0.9937587301587304,0.04528154369766993,1.0,98.28235564666244,EXTREME
690_463,0.9937587301587304,2,0.9505272069362958,0.9713334569362958,0.029424480932125324,1.0,97.16109198554071,EXTREME
690_466,0.9297209569362956,2,0.9825460935475131,0.9937587301587304,0.0158570627655446,1.0,99.11460564666244,EXTREME
690_552,0.811287886949652,0,0.0,0.0,0.0,0.0,0.0,LOW
690_1038,0.0070451505308476,0,0.0,0.0,0.0,0.0,0.0,LOW
691_75,0.0650570818070818,0,0.0,0.0,0.0,0.0,0.0,LOW
691_421,0.0168439355216525,0,0.0,0.0,0.0,0.0,0.0,LOW
691_453,0.9850132049983114,1,0.9947166666666668,0.9947166666666668,0.0,1.0,99.63016666666667,EXTREME
692_978,0.7835802856953923,0,0.0,0.0,0.0,0.0,0.0,LOW
693_857,0.0043036165469407,0,0.0,0.0,0.0,0.0,0.0,LOW
694_455,0.9947166666666668,1,0.9850132049983114,0.9850132049983114,0.0,1.0,98.95092434988179,EXTREME
694_1647,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
695_815,0.9507397628006848,3,0.9549149736144923,0.9701322291235338,0.015192689171304176,1.0,97.3005658182857,EXTREME
697_813,0.9397469705329176,4,0.9504471157895749,0.9701322291235338,0.01827836666978298,1.0,97.12185150528902,EXTREME
698_299,0.4403008861203765,0,0.0,0.0,0.0,0.0,0.0,LOW
698_438,0.9900904761904762,1,0.9783671732522796,0.9783671732522796,0.0,1.0,98.48570212765958,EXTREME
698_814,0.9548657211870256,4,0.9466674281260479,0.9701322291235338,0.018620069314810205,1.0,96.97066399874792,EXTREME
698_962,0.740798393828394,0,0.0,0.0,0.0,0.0,0.0,LOW
699_342,0.213651404151404,0,0.0,0.0,0.0,0.0,0.0,LOW
699_439,0.9783671732522796,1,0.9900904761904762,0.9900904761904762,0.0,1.0,99.30633333333333,EXTREME
699_780,0.0040288690721933,0,0.0,0.0,0.0,0.0,0.0,LOW
699_813,0.9701322291235338,5,0.9454895130420983,0.956044360642808,0.01262661386542291,1.0,96.50091134096817,EXTREME
699_834,0.9560564897751628,0,0.0,0.0,0.0,0.0,0.0,LOW
700_491,0.9226949410067056,2,0.9508253161870808,0.9764064850182496,0.03617723590239479,1.0,97.32520719803071,EXTREME
700_541,0.8678361247947458,0,0.0,0.0,0.0,0.0,0.0,LOW
700_614,0.9463494708994712,0,0.0,0.0,0.0,0.0,0.0,LOW
700_713,0.9688256613756614,0,0.0,0.0,0.0,0.0,0.0,LOW
700_812,0.926050750047055,4,0.8936279466896976,0.9701322291235338,0.12320015102788086,1.0,94.84908474129392,EXTREME
702_453,0.996841690626797,0,0.0,0.0,0.0,0.0,0.0,LOW
