cell_id,susceptibility_probability,model_margin,model_certainty,terrain_quality,osm_quality,confidence_score,uncertainty_score,confidence_category,confidence_explanation
339_491,0.9865330447330446,0.5365330447330445,97.55146267873536,100.0,100.0,90.26104135095426,9.738958649045742,HIGH,SAR is not spatially georeferenced
340_465,0.9350853397924822,0.4850853397924822,88.19733450772402,100.0,100.0,86.05168367399915,13.94831632600085,HIGH,SAR is not spatially georeferenced
341_486,0.992222619047619,0.5422226190476189,98.5859307359307,100.0,100.0,90.72655197669215,9.27344802330785,HIGH,SAR is not spatially georeferenced
342_465,0.8126013139200411,0.3626013139200411,65.92751162182564,100.0,100.0,76.03026337534487,23.969736624655127,MODERATE,SAR is not spatially georeferenced
342_468,0.9432338399189464,0.49323383991894637,89.67887998526297,100.0,100.0,86.71837913889168,13.281620861108323,HIGH,SAR is not spatially georeferenced
343_359,0.9144244439290868,0.4644244439290868,84.4408079871067,100.0,100.0,84.36124673972135,15.638753260278648,HIGH,SAR is not spatially georeferenced
345_474,0.96556304727019,0.51556304727019,93.73873586730727,100.0,100.0,88.54531428581161,11.454685714188386,HIGH,SAR is not spatially georeferenced
346_836,0.0006884650317892,0.4493115349682108,81.6930063578565,70.0,100.0,77.12473600655878,22.875263993441223,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
348_1302,0.0005622024055266,0.4494377975944734,81.71596319899515,100.0,100.0,83.13506658507117,16.864933414928828,HIGH,SAR is not spatially georeferenced
350_510,0.9357853517276016,0.48578535172760157,88.32460940501846,100.0,100.0,86.10895737778165,13.89104262221835,HIGH,SAR is not spatially georeferenced
350_606,0.99317934662237,0.54317934662237,98.75988120406727,100.0,100.0,90.80482968735362,9.195170312646383,HIGH,SAR is not spatially georeferenced
351_413,0.9899768398268396,0.5399768398268396,98.17760724124356,100.0,100.0,90.54280640408294,9.457193595917062,HIGH,SAR is not spatially georeferenced
351_482,0.9374376847902284,0.48743768479022836,88.62503359822334,100.0,100.0,86.24414826472385,13.755851735276153,HIGH,SAR is not spatially georeferenced
351_510,0.97057153246723,0.52057153246723,94.64936953949635,100.0,100.0,88.9550994382967,11.044900561703301,HIGH,SAR is not spatially georeferenced
353_512,0.953669416065114,0.5036694160651141,91.57625746638438,100.0,100.0,87.57219900539631,12.427800994603686,HIGH,SAR is not spatially georeferenced
355_106,0.0378020512040711,0.4121979487959289,74.9450815992598,100.0,100.0,80.08816986519025,19.911830134809748,HIGH,SAR is not spatially georeferenced
355_852,0.0010217983651226,0.4489782016348774,81.63240029725043,70.0,100.0,77.09746327928603,22.902536720713968,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
356_608,0.4653155844155846,0.015315584415584615,2.7846517119244756,100.0,100.0,47.615976415889364,52.384023584110636,LOW,prediction near decision threshold; SAR is not spatially georeferenced
358_530,0.9262548853486128,0.47625488534861277,86.59179733611141,100.0,100.0,85.32919194677348,14.670808053226523,HIGH,SAR is not spatially georeferenced
358_1363,0.0042442847299818,0.4457557152700182,81.04649368545786,100.0,100.0,82.83380530397937,17.166194696020625,HIGH,SAR is not spatially georeferenced
360_264,0.5113533686619894,0.06135336866198943,11.15515793854353,100.0,100.0,51.382704217867925,48.617295782132075,LOW,prediction near decision threshold; SAR is not spatially georeferenced
360_519,0.8926428142779207,0.4426428142779207,80.48051168689466,100.0,100.0,82.57911340462593,17.42088659537407,HIGH,SAR is not spatially georeferenced
360_1070,0.0222803120736363,0.4277196879263637,77.76721598661157,100.0,100.0,81.35813033949856,18.641869660501442,HIGH,SAR is not spatially georeferenced
363_189,0.1574280021485515,0.2925719978514485,53.194908700263355,100.0,100.0,70.30059206064185,29.699407939358153,MODERATE,SAR is not spatially georeferenced
363_966,0.0022217983651226,0.4477782016348774,81.41421847906861,70.0,100.0,76.99928146110422,23.000718538895782,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
364_545,0.7484782188399836,0.29847821883998354,54.26876706181518,100.0,100.0,70.78382832334017,29.216171676659826,MODERATE,SAR is not spatially georeferenced
367_468,0.0672695072786764,0.38273049272132365,69.58736231296793,100.0,100.0,77.67719618635891,22.322803813641087,MODERATE,SAR is not spatially georeferenced
368_367,0.9950622222222224,0.5450622222222223,99.10222222222224,100.0,100.0,90.95888314552334,9.041116854476655,HIGH,SAR is not spatially georeferenced
368_829,6.220240552665621e-05,0.44993779759447333,81.80687228990423,70.0,100.0,77.17597567598025,22.824024324019746,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
369_539,0.9612759655377304,0.5112759655377304,92.9592664614055,100.0,100.0,88.19455305315583,11.805446946844171,HIGH,SAR is not spatially georeferenced
370_476,0.157538771470018,0.292461228529982,53.17476882363309,100.0,100.0,70.29152911615823,29.70847088384177,MODERATE,SAR is not spatially georeferenced
372_119,0.0346443715321448,0.41535562846785523,75.51920517597367,100.0,100.0,80.34652547471148,19.653474525288516,HIGH,SAR is not spatially georeferenced
372_368,0.9786853535353536,0.5286853535353535,96.12460973370062,100.0,100.0,89.61895752568861,10.381042474311386,HIGH,SAR is not spatially georeferenced
373_448,0.8864971058971061,0.43649710589710605,79.36311016311018,100.0,100.0,82.07628271892293,17.923717281077074,HIGH,SAR is not spatially georeferenced
373_717,0.0026884650317892,0.4473115349682108,81.32936999422013,70.0,100.0,76.96109964292239,23.03890035707761,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
376_613,0.9450858044733044,0.49508580447330436,90.01560081332805,100.0,100.0,86.86990351152096,13.13009648847904,HIGH,SAR is not spatially georeferenced
376_614,0.983265003052503,0.533265003052503,96.95727328227328,100.0,100.0,89.99365612254633,10.006343877453673,HIGH,SAR is not spatially georeferenced
377_494,0.8505763748183722,0.4005763748183722,72.83206814879493,100.0,100.0,79.13731381248107,20.862686187518932,MODERATE,SAR is not spatially georeferenced
377_504,0.9399769094544528,0.48997690945445277,89.0867108099005,100.0,100.0,86.45190300997857,13.548096990021435,HIGH,SAR is not spatially georeferenced
379_464,0.9913277777777778,0.5413277777777779,98.42323232323233,100.0,100.0,90.65333769097789,9.346662309022108,HIGH,SAR is not spatially georeferenced
381_395,0.938739660024766,0.48873966002476604,88.86175636813928,100.0,100.0,86.35067351118602,13.649326488813983,HIGH,SAR is not spatially georeferenced
381_468,0.9963905982905984,0.5463905982905983,99.34374514374514,100.0,100.0,91.06756846020866,8.932431539791338,HIGH,SAR is not spatially georeferenced
382_638,0.0064723565423037,0.4435276434576963,80.64138971958114,100.0,100.0,82.65150851933485,17.348491480665146,HIGH,SAR is not spatially georeferenced
383_922,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,70.0,100.0,77.17928146110421,22.82071853889579,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
384_469,0.94753463356974,0.49753463356974,90.46084246722545,100.0,100.0,87.0702622557748,12.929737744225207,HIGH,SAR is not spatially georeferenced
384_549,0.0745249453188971,0.3754750546811029,68.26819176020052,100.0,100.0,77.08356943761358,22.916430562386424,MODERATE,SAR is not spatially georeferenced
384_1393,0.0150666666666666,0.4349333333333334,79.07878787878788,100.0,100.0,81.9483376909779,18.051662309022106,HIGH,SAR is not spatially georeferenced
386_469,0.9940729933580996,0.5440729933580997,98.92236242874539,100.0,100.0,90.87794623845878,9.122053761541224,HIGH,SAR is not spatially georeferenced
386_471,0.9947126126126126,0.5447126126126125,99.03865683865682,100.0,100.0,90.93027872291891,9.069721277081086,HIGH,SAR is not spatially georeferenced
386_685,0.0032884650317892,0.4467115349682108,81.22027908512923,70.0,100.0,76.9120087338315,23.0879912661685,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
388_927,0.0012134650317892,0.4487865349682108,81.59755181240196,70.0,100.0,77.08178146110421,22.918218538895786,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
391_315,0.1404023809523809,0.3095976190476191,56.2904761904762,100.0,100.0,71.69359743123763,28.306402568762365,MODERATE,SAR is not spatially georeferenced
391_522,0.9644786172161176,0.5144786172161175,93.54156676656682,100.0,100.0,88.45658819047841,11.543411809521587,HIGH,SAR is not spatially georeferenced
393_437,0.9842256235827664,0.5342256235827665,97.13193156050299,100.0,100.0,90.0722523477497,9.927747652250304,HIGH,SAR is not spatially georeferenced
394_671,0.0358970766815774,0.41410292331842263,75.29144060334957,100.0,100.0,80.24403141703064,19.75596858296936,HIGH,SAR is not spatially georeferenced
394_1262,0.0070765602698845,0.4429234397301155,80.53153449638462,100.0,100.0,82.60207366889642,17.397926331103577,HIGH,SAR is not spatially georeferenced
394_1503,0.0280388888888888,0.42196111111111123,76.72020202020204,100.0,100.0,80.88697405461426,19.113025945385743,HIGH,SAR is not spatially georeferenced
395_1491,6.220240552665621e-05,0.44993779759447333,81.80687228990423,100.0,100.0,83.17597567598025,16.824024324019746,HIGH,SAR is not spatially georeferenced
396_198,0.0216931985022761,0.42830680149772393,77.87396390867707,100.0,100.0,81.40616690442803,18.593833095571966,HIGH,SAR is not spatially georeferenced
396_1282,0.0030551316984559,0.4469448683015441,81.26270332755347,70.0,100.0,76.9310996429224,23.068900357077595,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
396_1560,0.0332272096205338,0.41677279037946624,75.77687097808476,100.0,100.0,80.46247508566148,19.53752491433852,HIGH,SAR is not spatially georeferenced
397_969,0.0018134650317892,0.4481865349682108,81.48846090331105,70.0,100.0,77.03269055201332,22.96730944798668,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
398_366,0.9696499815430047,0.5196499815430047,94.48181482600084,100.0,100.0,88.87969981722372,11.120300182776276,HIGH,SAR is not spatially georeferenced
398_393,0.5222474451904688,0.07224744519046883,13.135899125539785,100.0,100.0,52.27403775201624,47.72596224798376,LOW,prediction near decision threshold; SAR is not spatially georeferenced
398_514,0.9746569902319904,0.5246569902319904,95.39218004218006,100.0,100.0,89.28936416450438,10.710635835495623,HIGH,SAR is not spatially georeferenced
398_612,0.1291596808420338,0.3208403191579662,58.33460348326658,100.0,100.0,72.6134547129933,27.386545287006697,MODERATE,SAR is not spatially georeferenced
398_636,0.1797190570299267,0.2702809429700733,49.14198963092242,100.0,100.0,68.47677847943844,31.523221520561563,MODERATE,SAR is not spatially georeferenced
398_724,0.0027884650317892,0.4472115349682108,81.31118817603831,70.0,100.0,76.95291782474058,23.04708217525942,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
399_176,0.1978131440454968,0.2521868559545032,45.85215562809148,100.0,100.0,66.99635317816451,33.00364682183549,MODERATE,SAR is not spatially georeferenced
399_549,0.9145399267399272,0.4645399267399272,84.46180486180495,100.0,100.0,84.37069533333556,15.629304666664439,HIGH,SAR is not spatially georeferenced
400_148,0.6996757908757913,0.24967579087579134,45.39559834105297,100.0,100.0,66.79090239899718,33.209097601002824,MODERATE,SAR is not spatially georeferenced
404_506,0.8026797389406084,0.3526797389406084,64.12358889829243,100.0,100.0,75.21849814975494,24.781501850245064,MODERATE,SAR is not spatially georeferenced
405_401,0.8950329541259777,0.4450329541259777,80.91508256835958,100.0,100.0,82.77467030128516,17.225329698714845,HIGH,SAR is not spatially georeferenced
406_394,0.6975130686916433,0.2475130686916433,45.00237612575332,100.0,100.0,66.61395240211233,33.38604759788767,MODERATE,SAR is not spatially georeferenced
406_456,0.9268661811887878,0.4768661811887878,86.70294203432505,100.0,100.0,85.3792070609696,14.620792939030395,HIGH,SAR is not spatially georeferenced
406_513,0.9804149350649356,0.5304149350649356,96.43907910271557,100.0,100.0,89.76046874174534,10.239531258254658,HIGH,SAR is not spatially georeferenced
407_527,0.989468253968254,0.539468253968254,98.08513708513709,100.0,100.0,90.50119483383503,9.49880516616497,HIGH,SAR is not spatially georeferenced
407_1330,6.220240552665621e-05,0.44993779759447333,81.80687228990423,100.0,100.0,83.17597567598025,16.824024324019746,HIGH,SAR is not spatially georeferenced
408_650,0.7694379055230122,0.31943790552301216,58.079619186002205,100.0,100.0,72.49871177922434,27.501288220775663,MODERATE,SAR is not spatially georeferenced
409_488,0.9823366337796572,0.5323366337796571,96.78847886902857,100.0,100.0,89.9176986365862,10.082301363413805,HIGH,SAR is not spatially georeferenced
409_509,0.9644715284715286,0.5144715284715287,93.54027790391429,100.0,100.0,88.45600820228478,11.543991797715222,HIGH,SAR is not spatially georeferenced
409_663,0.9178297313797312,0.4678297313797312,85.05995115995113,100.0,100.0,84.63986116750135,15.360138832498649,HIGH,SAR is not spatially georeferenced
410_480,0.91864205500382,0.46864205500382,85.2076463643309,100.0,100.0,84.70632400947224,15.29367599052776,HIGH,SAR is not spatially georeferenced
410_491,0.9351501438806678,0.48515014388066774,88.20911706921231,100.0,100.0,86.05698582666889,13.943014173331107,HIGH,SAR is not spatially georeferenced
410_662,0.9098061660561664,0.45980616605616637,83.60112110112115,100.0,100.0,83.98338764102786,16.01661235897214,HIGH,SAR is not spatially georeferenced
410_712,0.0025217983651226,0.4474782016348774,81.35967302452316,100.0,100.0,82.97473600655877,17.02526399344123,HIGH,SAR is not spatially georeferenced
411_386,0.939573860817588,0.48957386081758797,89.01342923956143,100.0,100.0,86.41892630332599,13.58107369667401,HIGH,SAR is not spatially georeferenced
412_399,0.941414677757958,0.49141467775795794,89.34812322871963,100.0,100.0,86.56953859844717,13.430461401552833,HIGH,SAR is not spatially georeferenced
412_530,0.6059922448352686,0.15599224483526858,28.362226333685193,100.0,100.0,59.12588499568169,40.87411500431831,LOW,prediction near decision threshold; SAR is not spatially georeferenced
412_660,0.7799751083404473,0.32997510834044724,59.99547424371767,100.0,100.0,73.36084655519629,26.63915344480371,MODERATE,SAR is not spatially georeferenced
413_231,0.034496483583286,0.415503516416714,75.546093893948,100.0,100.0,80.35862539779994,19.64137460220006,HIGH,SAR is not spatially georeferenced
413_476,0.90737091503268,0.45737091503267996,83.15834818775998,100.0,100.0,83.78413983001533,16.215860169984666,HIGH,SAR is not spatially georeferenced
413_656,0.8911963980463978,0.4411963980463978,80.21752691752687,100.0,100.0,82.46077025841043,17.539229741589565,HIGH,SAR is not spatially georeferenced
413_847,6.220240552665621e-05,0.44993779759447333,81.80687228990423,70.0,100.0,77.17597567598025,22.824024324019746,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
414_365,0.9627665109567438,0.5127665109567439,93.23027471940797,100.0,100.0,88.31650676925693,11.683493230743068,HIGH,SAR is not spatially georeferenced
414_425,0.9853988095238096,0.5353988095238096,97.3452380952381,100.0,100.0,90.16824028838049,9.831759711619512,HIGH,SAR is not spatially georeferenced
415_392,0.9864543425644487,0.5364543425644488,97.53715319353614,100.0,100.0,90.25460208261461,9.74539791738539,HIGH,SAR is not spatially georeferenced
416_384,0.9596771250842676,0.5096771250842675,92.66856819713955,100.0,100.0,88.06373883423615,11.936261165763852,HIGH,SAR is not spatially georeferenced
418_645,0.8449511599511602,0.3949511599511602,71.80930180930186,100.0,100.0,78.67706895970917,21.322931040290825,MODERATE,SAR is not spatially georeferenced
419_394,0.9764887605042016,0.5264887605042017,95.72522918258211,100.0,100.0,89.4392362776853,10.560763722314704,HIGH,SAR is not spatially georeferenced
419_1157,0.0037400523333765,0.4462599476666235,81.13817230302244,100.0,100.0,82.87506068188344,17.12493931811656,HIGH,SAR is not spatially georeferenced
420_476,0.0622253212587467,0.3877746787412533,70.50448704386424,100.0,100.0,78.08990231526225,21.91009768473775,MODERATE,SAR is not spatially georeferenced
422_365,0.9797979974160208,0.5297979974160207,96.32690862109467,100.0,100.0,89.70999202501594,10.290007974984064,HIGH,SAR is not spatially georeferenced
424_174,0.7264452494411777,0.2764452494411777,50.262772625668674,100.0,100.0,68.98113082707425,31.018869172925747,MODERATE,SAR is not spatially georeferenced
424_402,0.954893231453338,0.5048932314533381,91.79876935515237,100.0,100.0,87.6723293553419,12.327670644658099,HIGH,SAR is not spatially georeferenced
425_362,0.8973909003464239,0.44739090034642387,81.34380006298615,100.0,100.0,82.9675931738671,17.0324068261329,HIGH,SAR is not spatially georeferenced
425_396,0.5739506882006883,0.12395068820068827,22.536488763761504,100.0,100.0,56.50430308921602,43.49569691078398,LOW,prediction near decision threshold; SAR is not spatially georeferenced
425_431,0.9297824899574902,0.47978248995749023,87.23317999227095,100.0,100.0,85.61781414204526,14.382185857954738,HIGH,SAR is not spatially georeferenced
426_225,0.0404168364188563,0.4095831635811437,74.4696661056625,100.0,100.0,79.87423289307146,20.125767106928535,MODERATE,SAR is not spatially georeferenced
426_461,0.9787394159900492,0.5287394159900491,96.13443927091801,100.0,100.0,89.62338081743644,10.376619182563559,HIGH,SAR is not spatially georeferenced
426_780,0.0056217983651226,0.4443782016348774,80.7960366608868,70.0,100.0,76.72109964292241,23.27890035707759,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
427_810,0.0013955357388599,0.4486044642611401,81.56444804748001,70.0,100.0,77.06688476688934,22.933115233110655,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
427_1149,6.220240552665621e-05,0.44993779759447333,81.80687228990423,100.0,100.0,83.17597567598025,16.824024324019746,HIGH,SAR is not spatially georeferenced
428_451,0.988978013993353,0.5389780139933529,97.99600254424597,100.0,100.0,90.46108429043403,9.53891570956597,HIGH,SAR is not spatially georeferenced
428_454,0.9358014942952212,0.4858014942952212,88.32754441731294,100.0,100.0,86.11027813331415,13.889721866685846,HIGH,SAR is not spatially georeferenced
429_1090,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,100.0,100.0,83.17928146110421,16.82071853889579,HIGH,SAR is not spatially georeferenced
430_437,0.860498456944433,0.41049845694443304,74.636083080806,100.0,100.0,79.94912053188605,20.050879468113948,MODERATE,SAR is not spatially georeferenced
431_493,0.9674848458734008,0.5174848458734007,94.08815379516375,100.0,100.0,88.70255235334703,11.29744764665297,HIGH,SAR is not spatially georeferenced
431_668,0.6687956685450929,0.21879566854509286,39.781030644562335,100.0,100.0,64.2643469355764,35.7356530644236,MODERATE,prediction near decision threshold; SAR is not spatially georeferenced
435_1590,0.1168833333333333,0.3331166666666667,60.56666666666667,100.0,100.0,73.61788314552334,26.382116854476664,MODERATE,SAR is not spatially georeferenced
437_491,0.9716939984399746,0.5216939984399747,94.85345426181357,100.0,100.0,89.04693756333944,10.95306243666056,HIGH,SAR is not spatially georeferenced
441_401,0.6312118665648082,0.1812118665648082,32.947612102692396,100.0,100.0,61.18930859173493,38.81069140826507,MODERATE,prediction near decision threshold; SAR is not spatially georeferenced
443_1108,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,100.0,100.0,83.17928146110421,16.82071853889579,HIGH,SAR is not spatially georeferenced
445_369,0.9793625,0.5293625,96.24772727272726,100.0,100.0,89.67436041825061,10.325639581749385,HIGH,SAR is not spatially georeferenced
445_447,0.9080366385092448,0.45803663850924475,83.27938881986267,100.0,100.0,83.83860811446155,16.16139188553845,HIGH,SAR is not spatially georeferenced
446_347,0.8587774170274173,0.40877741702741727,74.32316673225769,100.0,100.0,79.8083081750393,20.1916918249607,MODERATE,SAR is not spatially georeferenced
446_365,0.9490832806672524,0.49908328066725244,90.74241466677316,100.0,100.0,87.19696974557127,12.803030254428734,HIGH,SAR is not spatially georeferenced
447_1052,0.0041051316984559,0.4458948683015441,81.07179423664438,100.0,100.0,82.84519055201332,17.15480944798668,HIGH,SAR is not spatially georeferenced
448_373,0.9487420409771478,0.49874204097714775,90.68037108675414,100.0,100.0,87.1690501345627,12.830949865437304,HIGH,SAR is not spatially georeferenced
448_377,0.9812937743966134,0.5312937743966133,96.5988680721115,100.0,100.0,89.83237377797352,10.167626222026485,HIGH,SAR is not spatially georeferenced
448_400,0.963721861471862,0.5137218614718619,93.4039748130658,100.0,100.0,88.39467181140296,11.605328188597042,HIGH,SAR is not spatially georeferenced
449_361,0.9441066389222688,0.49410663892226875,89.83757071313977,100.0,100.0,86.78978996643625,13.210210033563754,HIGH,SAR is not spatially georeferenced
449_400,0.9575456709956714,0.5075456709956714,92.28103109012207,100.0,100.0,87.88934713607827,12.110652863921729,HIGH,SAR is not spatially georeferenced
449_1054,0.0013955357388599,0.4486044642611401,81.56444804748001,100.0,100.0,83.06688476688934,16.933115233110655,HIGH,SAR is not spatially georeferenced
450_489,0.8378530943890174,0.38785309438901744,70.5187444343668,100.0,100.0,78.0963181409884,21.9036818590116,MODERATE,SAR is not spatially georeferenced
450_532,0.0313834960876899,0.4186165039123101,76.11209162042,100.0,100.0,80.61332437471233,19.386675625287666,HIGH,SAR is not spatially georeferenced
450_1086,0.0006884650317892,0.4493115349682108,81.6930063578565,100.0,100.0,83.12473600655878,16.875263993441223,HIGH,SAR is not spatially georeferenced
451_746,0.0024884650317892,0.44751153496821083,81.36573363058378,100.0,100.0,82.97746327928604,17.02253672071396,HIGH,SAR is not spatially georeferenced
452_484,0.9657817515817516,0.5157817515817515,93.77850028759119,100.0,100.0,88.56320827493937,11.43679172506063,HIGH,SAR is not spatially georeferenced
452_495,0.9613717948717948,0.5113717948717948,92.97668997668997,100.0,100.0,88.20239363503383,11.797606364966171,HIGH,SAR is not spatially georeferenced
452_529,0.0173714581256519,0.4326285418743481,78.6597348862451,100.0,100.0,81.75976384433363,18.240236155666366,HIGH,SAR is not spatially georeferenced
452_784,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,70.0,100.0,77.17928146110421,22.82071853889579,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
453_391,0.973505392798416,0.5235053927984159,95.18279869062106,100.0,100.0,89.19514255630281,10.804857443697188,HIGH,SAR is not spatially georeferenced
453_400,0.9000757730717377,0.4500757730717377,81.83195874031594,100.0,100.0,83.18726457866552,16.81273542133448,HIGH,SAR is not spatially georeferenced
453_407,0.882109595540119,0.432109595540119,78.56538100729436,100.0,100.0,81.71730459880581,18.28269540119419,HIGH,SAR is not spatially georeferenced
453_408,0.9719458874458876,0.5219458874458875,94.89925226288864,100.0,100.0,89.06754666382324,10.932453336176764,HIGH,SAR is not spatially georeferenced
453_411,0.973631601731602,0.5236316017316021,95.20574576938219,100.0,100.0,89.20546874174534,10.794531258254665,HIGH,SAR is not spatially georeferenced
453_1353,0.0026884650317892,0.4473115349682108,81.32936999422013,100.0,100.0,82.96109964292239,17.03890035707761,HIGH,SAR is not spatially georeferenced
454_496,0.947336784049284,0.497336784049284,90.42486982714254,100.0,100.0,87.05407456773749,12.945925432262513,HIGH,SAR is not spatially georeferenced
455_445,0.9407807944307948,0.49078079443079475,89.23287171468995,100.0,100.0,86.51767541713382,13.482324582866184,HIGH,SAR is not spatially georeferenced
456_342,0.8560244201397593,0.4060244201397593,73.8226218435926,100.0,100.0,79.58306297514001,20.41693702485999,MODERATE,SAR is not spatially georeferenced
457_503,0.1161597266331424,0.3338402733668576,60.69823152124684,100.0,100.0,73.67708733008442,26.32291266991558,MODERATE,SAR is not spatially georeferenced
457_1000,2.1798365122615804e-05,0.4499782016348774,81.81421847906861,70.0,100.0,77.17928146110421,22.82071853889579,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
458_197,0.126801781495004,0.32319821850499597,58.76331245545381,100.0,100.0,72.80637375047755,27.193626249522453,MODERATE,SAR is not spatially georeferenced
458_494,0.950542028303828,0.500542028303828,91.0076415097869,100.0,100.0,87.31632182492744,12.683678175072558,HIGH,SAR is not spatially georeferenced
458_665,0.1554197776931935,0.29458022230680647,53.56004041941935,100.0,100.0,70.46490133426205,29.535098665737948,MODERATE,SAR is not spatially georeferenced
459_415,0.9454656561461798,0.4954656561461798,90.08466475385087,100.0,100.0,86.90098228475622,13.099017715243775,HIGH,SAR is not spatially georeferenced
459_447,0.955881673881674,0.505881673881674,91.97848616030436,100.0,100.0,87.7532019176603,12.246798082339694,HIGH,SAR is not spatially georeferenced
459_669,0.076022059178478,0.373977940821522,67.99598924027673,100.0,100.0,76.96107830364787,23.038921696352133,MODERATE,SAR is not spatially georeferenced
459_1218,0.0025749119182361,0.4474250880817639,81.35001601486616,100.0,100.0,82.97039035221312,17.029609647786884,HIGH,SAR is not spatially georeferenced
460_1285,6.220240552665621e-05,0.44993779759447333,81.80687228990423,100.0,100.0,83.17597567598025,16.824024324019746,HIGH,SAR is not spatially georeferenced
463_1201,0.010050369793694,0.439949630206306,79.990841855692,100.0,100.0,82.35876198058475,17.641238019415255,HIGH,SAR is not spatially georeferenced
464_214,0.4776560837005739,0.027656083700573875,5.0283788546497945,100.0,100.0,48.62565363011575,51.37434636988425,LOW,prediction near decision threshold; SAR is not spatially georeferenced
464_647,0.7796880634731701,0.3296880634731701,59.94328426784911,100.0,100.0,73.33736106605544,26.662638933944564,MODERATE,SAR is not spatially georeferenced
466_1167,0.0006884650317892,0.4493115349682108,81.6930063578565,100.0,100.0,83.12473600655878,16.875263993441223,HIGH,SAR is not spatially georeferenced
467_337,0.8523422159539807,0.40234221595398073,73.15313017345103,100.0,100.0,79.2817917235763,20.718208276423695,MODERATE,SAR is not spatially georeferenced
468_344,0.8399647420067391,0.3899647420067391,70.90268036486165,100.0,100.0,78.26908930971109,21.73091069028891,MODERATE,SAR is not spatially georeferenced
468_413,0.7883281169810583,0.3383281169810583,61.514203087465134,100.0,100.0,74.04427453488265,25.955725465117354,MODERATE,SAR is not spatially georeferenced
471_565,0.8450619129236778,0.3950619129236778,71.82943871339596,100.0,100.0,78.68613056655153,21.313869433448474,MODERATE,SAR is not spatially georeferenced
472_104,0.0722973048385283,0.3777026951614717,68.67321730208576,100.0,100.0,77.26583093146193,22.734169068538066,MODERATE,SAR is not spatially georeferenced
472_500,0.0606902319902319,0.38930976800976813,70.7835941835942,100.0,100.0,78.21550052814074,21.784499471859263,MODERATE,SAR is not spatially georeferenced
472_543,0.967843861351762,0.517843861351762,94.15342933668398,100.0,100.0,88.73192634703113,11.268073652968866,HIGH,SAR is not spatially georeferenced
472_912,0.0176824119926098,0.43231758800739023,78.60319781952549,70.0,100.0,75.73432216430982,24.265677835690184,MODERATE,terrain fallback sampling used; SAR is not spatially georeferenced
473_380,0.9843313568538388,0.5343313568538388,97.15115579160705,100.0,100.0,90.08090325174652,9.91909674825348,HIGH,SAR is not spatially georeferenced
473_381,0.9914848603271096,0.5414848603271096,98.45179278674719,100.0,100.0,90.66618989955958,9.333810100440417,HIGH,SAR is not spatially georeferenced
473_540,0.9783780094380092,0.5283780094380093,96.06872898872895,100.0,100.0,89.59381119045136,10.406188809548638,HIGH,SAR is not spatially georeferenced
474_421,0.7476859344789578,0.2976859344789578,54.1247153598105,100.0,100.0,70.71900505743807,29.280994942561932,MODERATE,SAR is not spatially georeferenced
474_471,0.9906702620553686,0.5406702620553685,98.30368401006699,100.0,100.0,90.5995409500535,9.400459049946505,HIGH,SAR is not spatially georeferenced
475_374,0.9773327664399092,0.5273327664399092,95.87868480725622,100.0,100.0,89.50829130878864,10.491708691211358,HIGH,SAR is not spatially georeferenced
475_386,0.9962795918367346,0.5462795918367347,99.32356215213358,100.0,100.0,91.05848611398345,8.941513886016551,HIGH,SAR is not spatially georeferenced
475_1305,0.0006884650317892,0.4493115349682108,81.6930063578565,100.0,100.0,83.12473600655878,16.875263993441223,HIGH,SAR is not spatially georeferenced
476_163,0.0302564935064935,0.4197435064935065,76.31700118063755,100.0,100.0,80.70553367681023,19.294466323189766,HIGH,SAR is not spatially georeferenced
476_416,0.6688483793983796,0.2188483793983796,39.79061443606901,100.0,100.0,64.2686596417544,35.7313403582456,MODERATE,prediction near decision threshold; SAR is not spatially georeferenced
476_474,0.9922063492063492,0.5422063492063491,98.58297258297256,100.0,100.0,90.72522080786099,9.274779192139007,HIGH,SAR is not spatially georeferenced
477_475,0.9873301587301588,0.5373301587301589,97.69639249639252,100.0,100.0,90.32625976889997,9.673740231100027,HIGH,SAR is not spatially georeferenced
477_561,0.893690498196022,0.44369049819602197,80.67099967200399,100.0,100.0,82.66483299792515,17.335167002074854,HIGH,SAR is not spatially georeferenced
