incident_id,cell_count,max_risk_score,mean_risk_score,max_alert_priority,highest_decision_state,active_alert_cells,latitude,longitude,affected_cells,incident_category
RISK_ZONE_ISOLATED_31,1,58.044062971041946,58.044062971041946,34.12040303110763,WATCH,0,3007550.5044235187,618696.000872824,304_429,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_32,1,65.25817564837986,65.25817564837986,37.36675373590969,WATCH,0,3020950.5044235187,618696.000872824,304_563,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_33,1,69.72831384511008,69.72831384511008,39.37831592443829,WARNING,0,3010950.5044235187,618796.000872824,305_463,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_34,1,68.94667457683333,68.94667457683333,39.02657825371375,WATCH,0,3015650.5044235187,619096.000872824,308_510,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_35,1,63.828868334747845,63.828868334747845,36.72356544477528,WATCH,0,3024150.5044235187,619396.000872824,311_595,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_36,1,68.80726237607401,68.80726237607401,38.96384276337206,WATCH,0,3008850.5044235187,619696.000872824,314_442,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_37,1,67.38619630076913,67.38619630076913,38.324363029484864,WATCH,0,3011350.5044235187,619796.000872824,315_467,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_38,1,70.50211309348525,70.50211309348525,39.72652558620712,WARNING,0,3015150.5044235187,619796.000872824,315_505,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_39,1,63.181981379788816,63.181981379788816,36.43246631504372,WATCH,0,3002650.5044235187,619996.000872824,317_380,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_4,1,59.68555221351141,59.68555221351141,34.859073190218886,WATCH,0,3019550.5044235187,606896.000872824,186_549,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_40,1,58.53874839464973,58.53874839464973,34.34301147173113,WATCH,0,3017250.5044235187,620096.000872824,318_526,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_41,1,82.73163919637264,82.73163919637264,60.18921233250644,CRITICAL,0,3023050.5044235187,620096.000872824,318_584,CRITICAL_RISK_ZONE
RISK_ZONE_ISOLATED_42,1,71.6933204269137,71.6933204269137,40.26256888624992,WARNING,0,3005250.5044235187,620296.000872824,320_406,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_43,1,72.49923918212052,72.49923918212052,40.62523232609299,WARNING,0,3020450.5044235187,620596.000872824,323_558,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_44,1,79.88928098838882,79.88928098838882,58.65980113891372,CRITICAL,0,3023150.5044235187,620596.000872824,323_585,CRITICAL_RISK_ZONE
RISK_ZONE_ISOLATED_45,1,71.03496011157578,71.03496011157578,39.96630674434786,WARNING,0,3022550.5044235187,620696.000872824,324_579,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_46,1,65.71016571461666,65.71016571461666,37.57014926571625,WATCH,0,3012250.5044235187,620796.000872824,325_476,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_47,1,64.21175368412374,64.21175368412374,51.453106008857176,WATCH,0,3005650.5044235187,621296.000872824,330_410,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_48,1,75.17860865206639,75.17860865206639,53.27352246136925,CRITICAL,0,3005250.5044235187,621696.000872824,334_406,CRITICAL_RISK_ZONE
RISK_ZONE_ISOLATED_49,1,50.12911027363913,50.12911027363913,30.558674317276363,WATCH,0,2994050.5044235187,622096.000872824,338_294,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_5,1,53.63357968938642,53.63357968938642,32.135685554362645,WATCH,0,2970950.5044235187,607096.000872824,188_63,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_50,1,56.23313705680823,56.23313705680823,33.30548636970246,WATCH,0,3015950.5044235187,622096.000872824,338_513,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_51,1,66.05082243071963,66.05082243071963,37.72344478796259,WARNING,0,3000550.5044235187,622596.000872824,343_359,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_52,1,67.96426475163008,67.96426475163008,38.58449383237229,WATCH,0,3012050.5044235187,622796.000872824,345_474,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_53,1,72.94152796144361,72.94152796144361,40.82426227678838,WARNING,0,3025250.5044235187,623296.000872824,350_606,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_54,1,69.66914351630781,69.66914351630781,39.35168927647727,WATCH,0,3005950.5044235187,623396.000872824,351_413,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_55,1,61.35612034981855,61.35612034981855,35.6108288515571,WATCH,0,3012850.5044235187,623396.000872824,351_482,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_56,1,50.00591588682762,50.00591588682762,30.503236843211187,WARNING,0,3025450.5044235187,623896.000872824,356_608,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_57,1,58.56662819769603,58.56662819769603,34.35555738310197,WATCH,0,3017650.5044235187,624096.000872824,358_530,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_58,1,57.1426898372783,57.1426898372783,33.71478512091399,WATCH,0,3016550.5044235187,624296.000872824,360_519,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_59,1,58.2976906947719,58.2976906947719,34.23453550678611,WATCH,0,3019150.5044235187,624696.000872824,364_545,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_6,1,64.63582408923716,64.63582408923716,37.08669553429548,WATCH,0,3019050.5044235187,607296.000872824,190_544,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_60,1,70.34750812120066,70.34750812120066,39.65695334867905,WATCH,0,3018550.5044235187,625196.000872824,369_539,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_61,1,63.59635208293233,63.59635208293233,36.6189331314583,WATCH,0,3009450.5044235187,625596.000872824,373_448,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_62,1,62.88445303089592,62.88445303089592,36.29857855804192,WATCH,0,3014050.5044235187,625996.000872824,377_494,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_63,1,61.036373053238265,61.036373053238265,35.46694256809597,WATCH,0,3015050.5044235187,625996.000872824,377_504,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_64,1,59.95420500470179,59.95420500470179,34.979966946254564,WATCH,0,3004150.5044235187,626396.000872824,381_395,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_65,1,70.78805708907795,70.78805708907795,39.85520038422384,WARNING,0,3016850.5044235187,627396.000872824,391_522,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_66,1,69.04545647776386,69.04545647776386,39.071030109132494,WATCH,0,3008350.5044235187,627596.000872824,393_437,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_67,1,69.59787824313437,69.59787824313437,39.31961990354922,WATCH,0,3001250.5044235187,628096.000872824,398_366,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_68,1,71.31131134003066,71.31131134003066,40.09066479715255,WARNING,0,3016050.5044235187,628096.000872824,398_514,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_69,1,67.18849820563644,67.18849820563644,38.23539888667515,WARNING,0,3019550.5044235187,628196.000872824,399_549,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_7,1,68.14555913945858,68.14555913945858,38.66607630689512,WARNING,0,3017450.5044235187,607396.000872824,191_528,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_70,1,53.44421668232804,53.44421668232804,32.05047220118637,WATCH,0,2979450.5044235187,628296.000872824,400_148,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_71,1,51.72368089116648,51.72368089116648,31.276231095163677,WATCH,0,3015250.5044235187,628696.000872824,404_506,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_72,1,62.13654808104782,62.13654808104782,35.96202133061028,WATCH,0,3004750.5044235187,628796.000872824,405_401,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_73,1,51.94659770188708,51.94659770188708,31.37654365998794,WATCH,0,3004050.5044235187,628896.000872824,406_394,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_74,1,60.19370312705063,60.19370312705063,35.087741101311536,WATCH,0,3010250.5044235187,628896.000872824,406_456,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_75,1,72.01170468000669,72.01170468000669,40.405841800141765,WARNING,0,3017350.5044235187,628996.000872824,407_527,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_76,1,56.10435571510229,56.10435571510229,33.24753476593478,WATCH,0,3029650.5044235187,629096.000872824,408_650,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_77,1,69.08829002596465,69.08829002596465,53.666915019207664,WATCH,0,3003250.5044235187,629396.000872824,411_386,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_78,1,62.42470920059856,62.42470920059856,36.091693834408105,WATCH,0,3004550.5044235187,629496.000872824,412_399,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_79,1,55.53371352215811,55.53371352215811,32.9907457791099,WARNING,0,3017650.5044235187,629496.000872824,412_530,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_8,1,67.14466803577852,67.14466803577852,38.21567531023909,WARNING,0,3019650.5044235187,608296.000872824,200_550,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_80,1,65.77825898598773,65.77825898598773,37.60079123783324,WATCH,0,3001150.5044235187,629696.000872824,414_365,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_81,1,71.59828003743938,71.59828003743938,40.21980071098648,WARNING,0,3007150.5044235187,629696.000872824,414_425,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_82,1,75.01474899748746,75.01474899748746,56.12273728159279,CRITICAL,0,3003050.5044235187,629896.000872824,416_384,CRITICAL_RISK_ZONE
RISK_ZONE_ISOLATED_83,1,64.12974686679004,64.12974686679004,36.858960784194274,WARNING,0,3029150.5044235187,630096.000872824,418_645,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_84,1,54.04972210046353,54.04972210046353,32.32294963934734,WATCH,0,2982050.5044235187,630696.000872824,424_174,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_85,1,65.3408356513017,65.3408356513017,37.40395073722452,WATCH,0,3004850.5044235187,630696.000872824,424_402,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_86,1,63.92141657831796,63.92141657831796,36.76521215438184,WATCH,0,3007750.5044235187,630796.000872824,425_431,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_87,1,65.91271902101722,65.91271902101722,37.661298253596506,WATCH,0,3010750.5044235187,630896.000872824,426_461,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_88,1,55.76703571657527,55.76703571657527,33.09574076659763,WATCH,0,3008350.5044235187,631296.000872824,430_437,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_89,1,64.62148637249004,64.62148637249004,37.08024356175928,WATCH,0,3013950.5044235187,631396.000872824,431_493,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_9,1,63.26627561788249,63.26627561788249,36.47039872218588,WATCH,0,3004450.5044235187,608996.000872824,207_398,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_90,1,62.39450844127935,62.39450844127935,36.07810349271446,WATCH,0,3013750.5044235187,631996.000872824,437_491,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_91,1,54.009425031104605,54.009425031104605,32.304815958135826,WATCH,0,3004750.5044235187,632396.000872824,441_401,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_92,1,61.99169706453964,61.99169706453964,35.896838373181595,WATCH,0,3009350.5044235187,632796.000872824,445_447,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_93,1,58.18785656753366,58.18785656753366,34.1851101495289,WATCH,0,2999350.5044235187,632896.000872824,446_347,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_94,1,67.55626557850934,67.55626557850934,53.04160259607635,WATCH,0,3013550.5044235187,633296.000872824,450_489,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_95,1,77.99225614338665,77.99225614338665,56.39454744974744,CRITICAL,0,3013050.5044235187,633496.000872824,452_484,CRITICAL_RISK_ZONE
RISK_ZONE_ISOLATED_96,1,73.00473532126874,73.00473532126874,40.85270558870969,WARNING,0,3003750.5044235187,633596.000872824,453_391,HIGH_PRIORITY_RISK_ZONE
RISK_ZONE_ISOLATED_97,1,57.0698447281737,57.0698447281737,33.68200482181692,WATCH,0,2998850.5044235187,633896.000872824,456_342,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_98,1,64.18080624870073,64.18080624870073,36.881937506054086,WATCH,0,3006150.5044235187,634196.000872824,459_415,MONITORING_RISK_ZONE
RISK_ZONE_ISOLATED_99,1,57.23584023691332,57.23584023691332,33.75670280074975,WATCH,0,3029350.5044235187,634696.000872824,464_647,MONITORING_RISK_ZONE
