cell_id,susceptibility_probability,susceptibility_category,terrain_instability_score,terrain_instability_category,exposure_score,exposure_category,dominant_exposure,spatial_pressure_score,spatial_category,confidence_score,uncertainty_score,confidence_category,risk_label,primary_reason,recommended_action,explanation,rainfall_trigger_score,rainfall_trigger_category,soil_wetness_score,soil_wetness_category,temporal_trajectory,temporal_category,anomaly_score,anomaly_category,sar_data_quality,unified_risk_score,unified_risk_category
760_507,0.7598383398301051,VERY_HIGH,36.845146379044685,MODERATE,66.03441255244198,HIGH,TRANSPORT,0.0,LOW,71.71329276798647,28.286707232013526,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,53.87418652014213,HIGH
760_513,0.6394210702414554,HIGH,34.22765793528505,MODERATE,69.63940463714931,HIGH,SETTLEMENT,0.0,LOW,61.86097071073334,38.13902928926666,MODERATE,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,48.47266051260708,MODERATE
760_1007,2.1798365122615804e-05,LOW,38.366718027734976,MODERATE,17.661662325477774,LOW,INFRASTRUCTURE,0.0,LOW,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,12.730843949911353,LOW
761_541,0.0793709472554479,LOW,66.58127889060093,HIGH,33.12235277406463,MODERATE,TRANSPORT,0.0,LOW,76.6870783700776,23.3129216299224,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,24.26357138983721,LOW
762_449,0.9960914965986396,VERY_HIGH,77.34013867488444,EXTREME,59.58787019304872,HIGH,TRANSPORT,98.99547741147742,EXTREME,91.04309650359386,8.956903496406142,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,81.5371434211329,EXTREME
765_413,0.0666624815949362,LOW,13.906009244992298,LOW,49.045059632106266,MODERATE,TRANSPORT,0.0,LOW,77.72686192411948,22.273138075880524,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,15.545042534698704,LOW
765_1047,6.220240552665621e-05,LOW,47.68104776579353,MODERATE,17.664997518009812,LOW,INFRASTRUCTURE,0.0,LOW,83.17597567598025,16.824024324019746,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,14.596028358221051,LOW
766_129,0.0209261904761904,LOW,8.988828967642528,LOW,51.12579516861111,HIGH,TRANSPORT,0.0,LOW,81.4689221065623,18.531077893437697,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,12.815583709360915,LOW
767_452,0.9827170031842528,VERY_HIGH,56.65254237288136,HIGH,62.15159725269842,HIGH,TRANSPORT,96.68100966734212,EXTREME,89.94881976968946,10.051180230310536,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,76.95088424161881,EXTREME
768_452,0.9525858523906018,VERY_HIGH,54.49345146379045,HIGH,62.79248634940561,HIGH,TRANSPORT,98.7901902228977,EXTREME,87.48354379566348,12.51645620433652,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,75.47021569414795,EXTREME
770_182,0.0321047619047619,LOW,8.466872110939907,LOW,46.30808096053619,MODERATE,TRANSPORT,0.0,LOW,80.5543117169519,19.4456882830481,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,12.491570921094869,LOW
771_992,0.0042728561585532,LOW,42.02234206471494,MODERATE,19.32611099505773,LOW,INFRASTRUCTURE,0.0,LOW,82.83146764164171,17.16853235835829,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,13.902933658448715,LOW
772_208,0.0105483084830833,LOW,24.56471494607088,LOW,23.968889662480077,LOW,SETTLEMENT,0.0,LOW,82.31802154236198,17.681978457638024,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,11.390220389437111,LOW
774_458,0.9186470379370816,VERY_HIGH,45.80315870570108,MODERATE,64.65747006155709,HIGH,TRANSPORT,98.01165176135925,EXTREME,84.70673170401184,15.293268295988156,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,72.40680420279054,HIGH
776_641,0.8277443326828875,VERY_HIGH,46.25192604006163,MODERATE,55.77016429313224,HIGH,TRANSPORT,91.63891702741704,EXTREME,77.26923763775959,22.73076236224041,MODERATE,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,66.43556659456597,HIGH
777_459,0.9715950251622748,VERY_HIGH,51.84322033898305,HIGH,65.73902296828338,HIGH,TRANSPORT,95.5197441710504,EXTREME,89.03883974970945,10.961160250290549,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,75.91051813155869,EXTREME
778_639,0.9043510101010104,VERY_HIGH,88.41679506933745,EXTREME,57.56863434788466,HIGH,TRANSPORT,90.79553747088488,EXTREME,83.53705669924236,16.462943300757644,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,78.50127343679631,EXTREME
778_640,0.8210683261183259,VERY_HIGH,55.81086286594761,HIGH,60.89138473864544,HIGH,TRANSPORT,92.16709446944188,EXTREME,76.72301891884092,23.27698108115908,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,68.86793447536738,HIGH
780_730,0.0108100081945089,LOW,79.24114021571648,EXTREME,18.12531198245919,LOW,INFRASTRUCTURE,0.0,LOW,76.2966097477908,23.703390252209203,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,21.460745278377253,LOW
780_925,0.8750027472527472,VERY_HIGH,83.51309707241911,EXTREME,51.13633237554311,HIGH,TRANSPORT,0.0,LOW,81.13583519347537,18.864164806524627,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,66.1554629663011,HIGH
780_1405,0.1469357142857142,LOW,26.352080123266564,MODERATE,53.75445735223769,HIGH,TRANSPORT,0.0,LOW,71.15905197669218,28.840948023307817,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,22.35296183945828,LOW
781_458,0.9429360682461752,VERY_HIGH,57.01656394453005,HIGH,66.51314064300385,HIGH,TRANSPORT,98.01165176135925,EXTREME,86.69401600202858,13.305983997971424,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,76.02084220168257,EXTREME
782_640,0.8956469696969697,VERY_HIGH,82.76386748844376,EXTREME,65.77632884971966,HIGH,TRANSPORT,88.76747624597625,EXTREME,82.82490793891176,17.175092061088236,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,78.00735415522014,EXTREME
784_1110,0.0370909049590118,LOW,94.53004622496148,EXTREME,33.638970232949255,MODERATE,INFRASTRUCTURE,0.0,LOW,74.14635455796784,25.85364544203216,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,28.02821557220239,MODERATE
784_1298,0.0066884650317892,LOW,44.01194144838213,MODERATE,18.601174155634965,LOW,INFRASTRUCTURE,0.0,LOW,76.63382691564968,23.36617308435032,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,14.30081540856436,LOW
785_639,0.9096858585858584,VERY_HIGH,85.11363636363636,EXTREME,66.5871079092616,HIGH,TRANSPORT,88.64080675990675,EXTREME,83.9735443025481,16.026455697451894,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,79.21800784058298,EXTREME
787_642,0.5125848540348547,HIGH,81.06317411402158,EXTREME,69.4159607370632,HIGH,INFRASTRUCTURE,93.9354868205868,EXTREME,51.48346211201145,48.51653788798855,LOW,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,61.492166116103114,HIGH
787_927,0.8244372349872353,VERY_HIGH,67.85631741140216,HIGH,50.28952332011853,HIGH,TRANSPORT,91.03204488754491,EXTREME,76.99865691720623,23.001343082793767,MODERATE,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,69.72484211259047,HIGH
788_1433,0.0067813221746464,LOW,28.904083204930664,MODERATE,25.90876336962801,MODERATE,TRANSPORT,0.0,LOW,82.62622951305227,17.373770486947734,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,12.379560713401597,LOW
789_652,0.840075468975469,VERY_HIGH,79.97303543913713,EXTREME,70.33766607074145,HIGH,INFRASTRUCTURE,88.37967171717172,EXTREME,78.27814878897081,21.72185121102919,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,75.59389034316409,EXTREME
790_456,0.147419597069597,LOW,12.424884437596305,LOW,61.112008320170666,HIGH,TRANSPORT,0.0,LOW,71.11946156710177,28.880538432898238,MODERATE,LOW SUSCEPTIBILITY,"high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","LOW SUSCEPTIBILITY. Main evidence: high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,20.692930072788904,LOW
790_638,0.9199472871572868,VERY_HIGH,79.46263482280432,EXTREME,65.51184560216035,HIGH,TRANSPORT,85.73599000999002,EXTREME,84.81311573111952,15.186884268880476,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,78.097800797074,EXTREME
790_652,0.8339953102453103,VERY_HIGH,76.87788906009246,EXTREME,71.98004723166382,HIGH,INFRASTRUCTURE,88.80528282828283,EXTREME,77.78068125650327,22.21931874349673,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,74.99017220974748,HIGH
790_926,0.8718863555363557,VERY_HIGH,61.03235747303543,HIGH,51.91872407338769,HIGH,TRANSPORT,87.71060644910648,EXTREME,80.88085768940698,19.11914231059302,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,70.40749681877406,HIGH
792_684,0.0057337031270273,LOW,70.15986132511556,HIGH,23.04814507477605,LOW,INFRASTRUCTURE,0.0,LOW,82.71194379876655,17.288056201233445,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,20.154480736067924,LOW
792_1040,0.0032967983651226,LOW,82.8755778120185,EXTREME,19.62766351956397,LOW,INFRASTRUCTURE,0.0,LOW,76.91132691564968,23.08867308435032,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,22.074891085880992,LOW
794_509,0.7771534310038686,VERY_HIGH,52.261171032357474,HIGH,65.15309123404275,HIGH,TRANSPORT,0.0,LOW,73.12998204583985,26.870017954160147,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,57.604372355864164,HIGH
795_648,0.8751764538239536,VERY_HIGH,85.68952234206472,EXTREME,63.7114531349733,HIGH,TRANSPORT,94.25842121212116,EXTREME,81.15004754930135,18.84995245069865,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,77.91067505106113,EXTREME
797_514,0.7683808528726179,VERY_HIGH,38.92719568567026,MODERATE,68.36881687662924,HIGH,TRANSPORT,80.28323235065591,EXTREME,72.41222565328299,27.58777434671701,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,63.053493352074014,HIGH
798_514,0.7183318907236558,HIGH,36.3193374422188,MODERATE,68.75716321275603,HIGH,TRANSPORT,83.78665970108325,EXTREME,68.3173105683679,31.6826894316321,MODERATE,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,60.68831309214218,HIGH
798_649,0.9179774458874452,VERY_HIGH,87.75038520801233,EXTREME,66.35828872262833,HIGH,TRANSPORT,91.26235176767676,EXTREME,84.65194689995067,15.348053100049327,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,80.34631066081161,EXTREME
798_1474,0.0159168200101442,LOW,20.491140215716484,LOW,41.54980307726036,MODERATE,TRANSPORT,0.0,LOW,81.8787796901479,18.121220309852102,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,13.454225474301014,LOW
799_786,0.0005622024055266,LOW,59.78428351309708,HIGH,23.35971813995821,LOW,TRANSPORT,0.0,LOW,83.13506658507117,16.864933414928828,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,17.89338360097402,LOW
800_474,0.0803604054229516,LOW,82.75038520801233,EXTREME,46.42980886806694,MODERATE,TRANSPORT,0.0,LOW,76.6061227018273,23.393877298172697,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,29.538036684957504,MODERATE
801_438,0.1418452862354458,LOW,64.87865947611711,HIGH,34.19712901136607,MODERATE,INFRASTRUCTURE,0.0,LOW,71.57554154444142,28.42445845555858,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,26.89560919663557,MODERATE
