incident_id,cell_count,max_risk_score,mean_risk_score,max_alert_priority,highest_decision_state,active_alert_cells,latitude,longitude,affected_cells,incident_category,risk_component,mean_risk_component,priority_component,size_component,priority_score,priority_level,priority_rank,priority_recommendation
RISK_ZONE_ISOLATED_140,1,71.76307364838092,71.76307364838092,40.29395783591017,WARNING,0,3005650.5044235187,642296.000872824,540_410,HIGH_PRIORITY_RISK_ZONE,63.152762498237344,66.48335181397643,32.50934812764937,0.0,49.84275051891443,P3_MODERATE,165,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_125,2,68.57159533477147,62.25015456268351,50.448387464963545,WATCH,0,3058250.5044235187,668896.000872824,"806_935,806_937",MONITORING_RISK_ZONE,53.88911353422563,37.41472284673582,66.22636325807562,14.285714285714285,49.71820790283904,P3_MODERATE,166,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_42,1,71.6933204269137,71.6933204269137,40.26256888624992,WARNING,0,3005250.5044235187,620296.000872824,320_406,HIGH_PRIORITY_RISK_ZONE,62.950295398578284,66.27020687961563,32.405123495711926,0.0,49.68295517921133,P3_MODERATE,167,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_166,1,71.66706495774277,71.66706495774277,40.250753925123,WARNING,0,3033850.5044235187,649896.000872824,616_692,HIGH_PRIORITY_RISK_ZONE,62.874085747161324,66.18997803662691,32.365892811406226,0.0,49.62280739639953,P3_MODERATE,168,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_81,1,71.59828003743938,71.59828003743938,40.21980071098648,WARNING,0,3007150.5044235187,629696.000872824,414_425,HIGH_PRIORITY_RISK_ZONE,62.67442925788145,65.97979194034797,32.26311500630034,0.0,49.46523030569133,P3_MODERATE,169,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_176,1,71.31323610062255,71.31323610062255,40.0915309394189,WARNING,0,3032750.5044235187,652596.000872824,643_681,HIGH_PRIORITY_RISK_ZONE,61.84705500979993,65.10878311918098,31.8372049368321,0.0,48.81223261245419,P3_MODERATE,170,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_68,1,71.31131134003066,71.31131134003066,40.09066479715255,WARNING,0,3016050.5044235187,628096.000872824,398_514,HIGH_PRIORITY_RISK_ZONE,61.84146816110132,65.10290162781199,31.83432897698339,0.0,48.80782324230384,P3_MODERATE,171,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_201,1,71.28975268875999,71.28975268875999,40.08096340408076,WARNING,0,3031550.5044235187,659596.000872824,713_669,HIGH_PRIORITY_RISK_ZONE,61.77889158752494,65.0370248523264,31.802116235457095,0.0,48.75843524371578,P3_MODERATE,172,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_131,2,67.83770301064888,62.58989469843976,50.10851127037597,WATCH,0,3030100.5044235187,679046.000872824,"906_656,909_653",MONITORING_RISK_ZONE,51.758902954675904,38.45286685517444,65.09783007462697,14.285714285714285,48.68510864786722,P3_MODERATE,173,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_120,1,71.25720720818012,71.25720720818012,40.06631793781981,WARNING,0,3007350.5044235187,638296.000872824,500_427,HIGH_PRIORITY_RISK_ZONE,61.68442442283474,64.93757562007558,31.753487073056895,0.0,48.683877882554974,P3_MODERATE,174,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_26,1,71.16515513039316,71.16515513039316,40.02489450281568,WARNING,0,3021750.5044235187,617696.000872824,294_571,HIGH_PRIORITY_RISK_ZONE,61.41723221557769,64.65629206549602,31.615943691910946,0.0,48.472998833086905,P3_MODERATE,175,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_45,1,71.03496011157578,71.03496011157578,39.96630674434786,WARNING,0,3022550.5044235187,620696.000872824,324_579,HIGH_PRIORITY_RISK_ZONE,61.0393255426594,64.25845511752121,31.42140747364171,0.0,48.174739386111405,P3_MODERATE,176,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_207,1,71.03398723794774,71.03398723794774,39.96586895121524,WARNING,0,3047650.5044235187,660796.000872824,725_830,HIGH_PRIORITY_RISK_ZONE,61.036501660153874,64.25548230735949,31.419953814675555,0.0,48.17251066221003,P3_MODERATE,177,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_171,1,70.9591090067072,70.9591090067072,39.932173747157,WARNING,0,3016850.5044235187,651896.000872824,636_522,HIGH_PRIORITY_RISK_ZONE,60.81915860433532,64.02667687949379,31.3080714395391,0.0,48.00097460773443,P3_MODERATE,178,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_13,1,70.80601626698139,70.80601626698139,39.86328201428038,WARNING,0,3001150.5044235187,613896.000872824,256_365,HIGH_PRIORITY_RISK_ZONE,60.374788547452575,63.558871360643266,31.079321654015306,0.0,47.65025953198614,P3_MODERATE,179,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_65,1,70.78805708907795,70.78805708907795,39.85520038422384,WARNING,0,3016850.5044235187,627396.000872824,391_522,HIGH_PRIORITY_RISK_ZONE,60.32265987746593,63.50399349672698,31.052487213002973,0.0,47.60911744745581,P3_MODERATE,180,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_206,1,70.78400902971526,70.78400902971526,39.85337875751063,WARNING,0,3012950.5044235187,660396.000872824,721_483,HIGH_PRIORITY_RISK_ZONE,60.310909899168564,63.491623840831515,31.0464386393563,0.0,47.599843882631234,P3_MODERATE,181,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_123,2,66.00288739531527,63.37406635251988,51.02231425630615,WATCH,0,3016050.5044235187,668846.000872824,"805_515,806_513",MONITORING_RISK_ZONE,46.433130349028886,40.84906035306241,68.13204373589285,14.285714285714285,47.526303090220125,P3_MODERATE,182,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_225,1,70.68303800965201,70.68303800965201,39.80794179848216,WARNING,0,3030050.5044235187,668396.000872824,801_654,HIGH_PRIORITY_RISK_ZONE,60.01782939117467,63.1830866723534,30.895568655417442,0.0,47.36853272435364,P3_MODERATE,183,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_108,1,70.67538620827433,70.67538620827433,39.804498487862205,WARNING,0,3001150.5044235187,636596.000872824,483_365,HIGH_PRIORITY_RISK_ZONE,59.995619119024965,63.15970506118074,30.884135403081963,0.0,47.351003466567875,P3_MODERATE,184,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_229,1,70.64738755352505,70.64738755352505,39.79189909322503,WARNING,0,3028950.5044235187,671996.000872824,837_643,HIGH_PRIORITY_RISK_ZONE,59.914349662185515,63.07414956563233,30.84230006666873,0.0,47.28686227777713,P3_MODERATE,185,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_211,1,70.53751811998428,70.53751811998428,39.742457848131686,WARNING,0,3013350.5044235187,661896.000872824,736_487,HIGH_PRIORITY_RISK_ZONE,59.595440440757855,62.738421513110666,30.678134153882286,0.0,47.03516603943375,P3_MODERATE,186,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_38,1,70.50211309348525,70.50211309348525,39.72652558620712,WARNING,0,3015150.5044235187,619796.000872824,315_505,HIGH_PRIORITY_RISK_ZONE,59.492673100729256,62.63023436575826,30.62523228386138,0.0,46.95405783944517,P3_MODERATE,187,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_60,1,70.34750812120066,70.34750812120066,39.65695334867905,WATCH,0,3018550.5044235187,625196.000872824,369_539,MONITORING_RISK_ZONE,59.04391360729081,62.15780791754132,30.394222934140767,0.0,46.59987844032432,P3_MODERATE,188,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_219,1,70.34176777802631,70.34176777802631,39.6543701942506,WARNING,0,3008950.5044235187,663496.000872824,752_443,HIGH_PRIORITY_RISK_ZONE,59.02725157205986,62.14026714962595,30.38564576534548,0.0,46.5867280786885,P3_MODERATE,189,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_144,1,70.3078036731856,70.3078036731856,39.63908634707228,WATCH,0,3005550.5044235187,643096.000872824,548_409,MONITORING_RISK_ZONE,58.92866668013704,62.036483026905586,30.33489690741965,0.0,46.508920838297705,P3_MODERATE,190,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_122,1,70.27884779064088,70.27884779064088,39.62605619992715,WARNING,0,3011650.5044235187,638396.000872824,501_470,HIGH_PRIORITY_RISK_ZONE,58.84461875469961,61.948002530169624,30.291631289901648,0.0,46.44258676812416,P3_MODERATE,191,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_195,1,70.26253255642361,70.26253255642361,39.61871434452938,WARNING,0,3048150.5044235187,658796.000872824,705_835,HIGH_PRIORITY_RISK_ZONE,58.79726182862871,61.898148065341,30.267253214660112,0.0,46.40521073961615,P3_MODERATE,192,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_204,1,70.19224678700026,70.19224678700026,39.58708574828887,WATCH,0,3028750.5044235187,659996.000872824,717_641,MONITORING_RISK_ZONE,58.59324894459097,61.68337582407215,30.162232854388556,0.0,46.244195403477505,P3_MODERATE,193,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_216,1,70.03085798783806,70.03085798783806,39.51446078866588,WARNING,0,3010150.5044235187,663096.000872824,748_455,HIGH_PRIORITY_RISK_ZONE,58.12479857919553,61.19022003455557,29.9210871719714,0.0,45.874475160541955,P3_MODERATE,194,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_214,1,70.0266646140948,70.0266646140948,39.51257377048142,WARNING,0,3013650.5044235187,662896.000872824,746_490,HIGH_PRIORITY_RISK_ZONE,58.112626808462565,61.17740634147506,29.914821470893045,0.0,45.864868699826424,P3_MODERATE,195,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_208,1,70.02527103387112,70.02527103387112,39.51194665938076,WATCH,0,3009150.5044235187,660996.000872824,727_445,MONITORING_RISK_ZONE,58.108581774554516,61.173147978075434,29.912739195940958,0.0,45.86167619314986,P3_MODERATE,196,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_33,1,69.72831384511008,69.72831384511008,39.37831592443829,WARNING,0,3010950.5044235187,618796.000872824,305_463,HIGH_PRIORITY_RISK_ZONE,57.24662788243771,60.26573583029128,29.46902845328595,0.0,45.18138682647671,P3_MODERATE,197,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_54,1,69.66914351630781,69.66914351630781,39.35168927647727,WATCH,0,3005950.5044235187,623396.000872824,351_413,MONITORING_RISK_ZONE,57.074878899287185,60.08492904340199,29.38061668374594,0.0,45.04583548429612,P3_MODERATE,198,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_67,1,69.59787824313437,69.59787824313437,39.31961990354922,WATCH,0,3001250.5044235187,628096.000872824,398_366,MONITORING_RISK_ZONE,56.8680228880187,59.86716373230602,29.274132757839865,0.0,44.88257623552959,P3_MODERATE,199,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_16,1,69.49930026400203,69.49930026400203,39.27525981293967,WATCH,0,3015450.5044235187,615396.000872824,271_508,MONITORING_RISK_ZONE,56.581888468627675,59.56593897953305,29.1268384339923,0.0,44.65674721528714,P3_MODERATE,200,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_47,1,64.21175368412374,64.21175368412374,51.453106008857176,WATCH,0,3005650.5044235187,621296.000872824,330_410,MONITORING_RISK_ZONE,41.234149714465076,43.40878171866942,69.5624551493776,0.0,44.627737502587564,P3_MODERATE,201,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_165,1,69.41428517494151,69.41428517494151,39.23700302286243,WARNING,0,3032950.5044235187,649896.000872824,616_683,HIGH_PRIORITY_RISK_ZONE,56.33512196598765,59.30615835297094,28.999809657685137,0.0,44.461988969709914,P3_MODERATE,202,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_12,1,69.04638897150124,69.04638897150124,39.07144973131432,WARNING,0,3004450.5044235187,613096.000872824,248_398,HIGH_PRIORITY_RISK_ZONE,55.26725906705138,58.18197784224418,28.450102481612067,0.0,43.619187769024975,P3_MODERATE,203,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_66,1,69.04545647776386,69.04545647776386,39.071030109132494,WATCH,0,3008350.5044235187,627596.000872824,393_437,MONITORING_RISK_ZONE,55.26455239202639,58.17912842092334,28.448709157912905,0.0,43.61705155007477,P3_MODERATE,204,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_220,1,69.0377878246193,69.0377878246193,39.06757921521744,WATCH,0,3027950.5044235187,663696.000872824,754_633,MONITORING_RISK_ZONE,55.242293205600134,58.155695315802866,28.437250725819947,0.0,43.599483687135624,P3_MODERATE,205,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_34,1,68.94667457683333,68.94667457683333,39.02657825371375,WATCH,0,3015650.5044235187,619096.000872824,308_510,MONITORING_RISK_ZONE,54.97782606513392,57.87728054426626,28.30111013596085,0.0,43.390755372153734,P3_MODERATE,206,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_160,1,68.94266377800926,68.94266377800926,39.02477339424292,WARNING,0,3046650.5044235187,647896.000872824,596_820,HIGH_PRIORITY_RISK_ZONE,54.966184240023274,57.86502474540697,28.29511723667361,0.0,43.38156716626027,P3_MODERATE,207,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_36,1,68.80726237607401,68.80726237607401,38.96384276337206,WATCH,0,3008850.5044235187,619696.000872824,314_442,MONITORING_RISK_ZONE,54.573165415043476,57.45127865138018,28.092801687890706,0.0,43.071380589018275,P3_MODERATE,208,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_141,1,68.72687057554697,68.72687057554697,38.92766645313489,WATCH,0,3003950.5044235187,642496.000872824,542_393,MONITORING_RISK_ZONE,54.33981856242925,57.20562540861872,27.972680987448832,0.0,42.88721368167912,P3_MODERATE,209,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_14,1,68.59535424024216,68.59535424024216,38.86848410224773,WATCH,0,3015350.5044235187,614496.000872824,262_507,MONITORING_RISK_ZONE,53.95807660977311,56.803750913559206,27.7761704700479,0.0,42.58592727462172,P3_MODERATE,210,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_18,1,68.5843328622764,68.5843328622764,38.863524482163136,WATCH,0,3015750.5044235187,615996.000872824,277_511,MONITORING_RISK_ZONE,53.92608573703581,56.77007288645645,27.75970242688427,0.0,42.560678765678475,P3_MODERATE,211,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_193,1,68.51995784537263,68.51995784537263,38.83455572455644,WATCH,0,3009950.5044235187,658496.000872824,702_453,MONITORING_RISK_ZONE,53.73922952181235,56.573362132977124,27.663513859508697,0.0,42.41320417628816,P3_MODERATE,212,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_19,1,68.44714941669467,68.44714941669467,38.80179193165136,WATCH,0,3004450.5044235187,616096.000872824,278_398,MONITORING_RISK_ZONE,53.52789431642564,56.350881401262555,27.55472416462027,0.0,42.246409763799115,P3_MODERATE,213,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_177,1,68.43094236973678,68.43094236973678,38.79449876052031,WARNING,0,3068850.5044235187,652696.000872824,644_1042,HIGH_PRIORITY_RISK_ZONE,53.48085141686373,56.30135752426651,27.530507741802126,0.0,42.20928157789251,P3_MODERATE,214,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_111,1,68.36270785521391,68.36270785521391,38.763793228985016,WATCH,0,3005250.5044235187,637096.000872824,488_406,MONITORING_RISK_ZONE,53.28279254644178,56.09285330305356,27.42855234802981,0.0,42.05296539351697,P3_MODERATE,215,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_235,1,68.28596313680065,68.28596313680065,38.729258105699046,WARNING,0,3029350.5044235187,677996.000872824,897_647,HIGH_PRIORITY_RISK_ZONE,53.060031787519875,55.8583444499188,27.313881084659926,0.0,41.877153465532686,P3_MODERATE,216,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_7,1,68.14555913945858,68.14555913945858,38.66607630689512,WARNING,0,3017450.5044235187,607396.000872824,191_528,HIGH_PRIORITY_RISK_ZONE,52.6524923287761,55.42931192399413,27.10409070311605,0.0,41.55550660852708,P3_MODERATE,217,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_179,1,68.07608919314372,68.07608919314372,38.63481483105343,WARNING,0,3066450.5044235187,653496.000872824,652_1018,HIGH_PRIORITY_RISK_ZONE,52.45084746925587,55.21703259357943,27.00028933834635,0.0,41.39636021446762,P3_MODERATE,218,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_52,1,67.96426475163008,67.96426475163008,38.58449383237229,WATCH,0,3012050.5044235187,622796.000872824,345_474,MONITORING_RISK_ZONE,52.1262636024749,54.87533062275999,26.833202270348373,0.0,41.1401853132528,P3_MODERATE,219,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_234,1,67.78940374809461,67.78940374809461,38.50580638078133,WARNING,0,3028550.5044235187,677496.000872824,892_639,HIGH_PRIORITY_RISK_ZONE,51.61870854645591,54.341007815341804,26.57192654214045,0.0,40.73960204450863,P3_MODERATE,220,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_118,1,67.7665458987378,67.7665458987378,38.49552034857077,WATCH,0,3008150.5044235187,637796.000872824,495_435,MONITORING_RISK_ZONE,51.5523608944569,54.271161079975236,26.53777255059737,0.0,40.68723775615,P3_MODERATE,221,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_122,2,63.053493352074014,61.8709032221081,48.41713155517044,WATCH,0,3016050.5044235187,668046.000872824,"797_514,798_514",MONITORING_RISK_ZONE,37.87216004363027,36.25584444093814,59.48173172817586,14.285714285714285,40.59264526843664,P3_MODERATE,222,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_161,1,67.63648310939755,67.63648310939755,38.43699209336765,WATCH,0,3004450.5044235187,648696.000872824,604_398,MONITORING_RISK_ZONE,51.17483803347099,53.87372818564309,26.34343390841555,0.0,40.389281229294454,P3_MODERATE,223,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_21,1,67.56666168269055,67.56666168269055,38.4055724513495,WATCH,0,3014950.5044235187,616496.000872824,282_503,MONITORING_RISK_ZONE,50.972172959914985,53.66037483651594,26.239107364826385,0.0,40.229329640471526,P3_MODERATE,224,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_37,1,67.38619630076913,67.38619630076913,38.324363029484864,WATCH,0,3011350.5044235187,619796.000872824,315_467,MONITORING_RISK_ZONE,50.44835052278689,53.10892672881656,25.969457625178887,0.0,39.81590748731214,P3_MODERATE,225,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_156,1,67.30916080347352,67.30916080347352,38.28969705570184,WATCH,0,3004850.5044235187,645296.000872824,570_402,MONITORING_RISK_ZONE,50.22474574324899,52.87352934258631,25.85435188263586,0.0,39.639429423638276,P3_MODERATE,226,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_69,1,67.18849820563644,67.18849820563644,38.23539888667515,WARNING,0,3019550.5044235187,628196.000872824,399_549,HIGH_PRIORITY_RISK_ZONE,49.87450806665821,52.5048206155224,25.67405892148427,0.0,39.36300748347175,P3_MODERATE,227,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_8,1,67.14466803577852,67.14466803577852,38.21567531023909,WARNING,0,3019650.5044235187,608296.000872824,200_550,HIGH_PRIORITY_RISK_ZONE,49.74728573653449,52.37088875573329,25.608568278541817,0.0,39.262598402222636,P3_MODERATE,228,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_100,1,66.86740680171937,66.86740680171937,38.09090775491247,WATCH,0,2998350.5044235187,634996.000872824,467_337,MONITORING_RISK_ZONE,48.94250171757374,51.523661541114976,25.19428705306582,0.0,38.62742984439764,P3_MODERATE,229,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_189,1,66.79053763464147,66.79053763464147,38.05631662972741,WATCH,0,3048050.5044235187,658196.000872824,699_834,MONITORING_RISK_ZONE,48.71937973146182,51.28877241016801,25.07942983962804,0.0,38.45133282109843,P3_MODERATE,230,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_90,2,64.23848539665852,56.493083284700944,47.53188050407549,WATCH,0,3016550.5044235187,654496.000872824,"660_520,664_518",MONITORING_RISK_ZONE,41.311741719421875,19.82283886138348,56.54232260581663,14.285714285714285,38.11900362604213,P3_MODERATE,231,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_124,1,66.60550406250331,66.60550406250331,37.97305152226525,WATCH,0,2999550.5044235187,639096.000872824,508_349,MONITORING_RISK_ZONE,48.182297573787245,50.723365282606714,24.802954351521283,0.0,38.027445552605926,P3_MODERATE,232,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_30,1,66.55691885286998,66.55691885286998,37.95118817793025,WATCH,0,3015950.5044235187,618496.000872824,302_513,MONITORING_RISK_ZONE,48.04127316984039,50.57490344671764,24.730358771200763,0.0,37.91614330857189,P3_MODERATE,233,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_125,1,60.90147344842202,60.90147344842202,50.35723774592867,WATCH,0,3005350.5044235187,639296.000872824,510_407,MONITORING_RISK_ZONE,31.62566390859872,33.293557665741545,65.92370751392238,0.0,37.37118717049833,P3_MODERATE,234,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_58,2,64.29686855681575,55.59423118065492,47.13248562046341,WATCH,0,2997050.5044235187,640246.000872824,"518_325,521_323",MONITORING_RISK_ZONE,41.48120585107522,17.07621628701289,55.21616211963495,14.285714285714285,37.3143978488666,P3_MODERATE,235,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_169,1,66.23604917962466,66.23604917962466,37.80679682496985,WATCH,0,3038450.5044235187,650496.000872824,622_738,MONITORING_RISK_ZONE,47.10991042065093,49.59442191477319,24.250918210744363,0.0,37.181073624933646,P3_MODERATE,236,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_223,1,66.1554629663011,66.1554629663011,37.77053302897425,WARNING,0,3057150.5044235187,666296.000872824,780_925,HIGH_PRIORITY_RISK_ZONE,46.87599926155422,49.34817460478616,24.130507020462236,0.0,36.99646134377219,P3_MODERATE,237,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_17,1,66.08697048298004,66.08697048298004,37.73971141147977,WATCH,0,3016950.5044235187,615596.000872824,273_523,MONITORING_RISK_ZONE,46.677191605724595,49.13888210825916,24.02816617204744,0.0,36.83955418723976,P3_MODERATE,238,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_51,1,66.05082243071963,66.05082243071963,37.72344478796259,WARNING,0,3000550.5044235187,622596.000872824,343_359,HIGH_PRIORITY_RISK_ZONE,46.57226754421831,49.0284244969224,23.974154079661638,0.0,36.75674381419813,P3_MODERATE,239,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_185,1,65.97741836758726,65.97741836758726,37.69041295955302,WARNING,0,3045850.5044235187,657096.000872824,688_812,HIGH_PRIORITY_RISK_ZONE,46.359203438317685,48.80412368487293,23.864474393164574,0.0,36.588584882508684,P3_MODERATE,240,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_87,1,65.91271902101722,65.91271902101722,37.661298253596506,WATCH,0,3010750.5044235187,630896.000872824,426_461,MONITORING_RISK_ZONE,46.171405817299885,48.606421877160194,23.76780121533831,0.0,36.440367297051566,P3_MODERATE,241,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_80,1,65.77825898598773,65.77825898598773,37.60079123783324,WATCH,0,3001150.5044235187,629696.000872824,414_365,MONITORING_RISK_ZONE,45.7811194227816,48.195552318196846,23.56689224846243,0.0,36.1323372660067,P3_MODERATE,242,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_200,1,65.71395566708267,65.71395566708267,37.571854744325954,WATCH,0,3035950.5044235187,659496.000872824,712_713,MONITORING_RISK_ZONE,45.594471319607216,47.999060652308124,23.470810811587313,0.0,35.9850269271817,P3_MODERATE,243,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_46,1,65.71016571461666,65.71016571461666,37.57014926571625,WATCH,0,3012250.5044235187,620796.000872824,325_476,MONITORING_RISK_ZONE,45.58347052756496,47.9874796937143,23.46514789892865,0.0,35.976344650879255,P3_MODERATE,244,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_199,1,65.65690797965853,65.65690797965853,37.54618328498509,WATCH,0,3035050.5044235187,659296.000872824,710_704,MONITORING_RISK_ZONE,45.42888355789428,47.82474002115035,23.38557067357508,0.0,35.85433827367626,P3_MODERATE,245,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_164,1,65.62549878043468,65.62549878043468,37.53204914533436,WATCH,0,3034550.5044235187,649696.000872824,614_699,MONITORING_RISK_ZONE,45.33771458625828,47.72876292409201,23.338639332488658,0.0,35.782383981756794,P3_MODERATE,246,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_102,1,65.55059771069436,65.55059771069436,37.49834366395122,WARNING,0,3005950.5044235187,635096.000872824,468_413,HIGH_PRIORITY_RISK_ZONE,45.120305238952206,47.49988770861748,23.22672283227261,0.0,35.61079560732014,P3_MODERATE,247,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_129,1,65.48982819983803,65.48982819983803,37.47099738406587,WATCH,0,3001650.5044235187,639996.000872824,517_370,MONITORING_RISK_ZONE,44.94391443789704,47.31419430076969,23.13592157938716,0.0,35.4715807520544,P3_MODERATE,248,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_210,1,65.4590472982287,65.4590472982287,37.45714597834167,WATCH,0,3047950.5044235187,661496.000872824,732_833,MONITORING_RISK_ZONE,44.85456917551857,47.220137092871845,23.089929034907442,0.0,35.401065806284585,P3_MODERATE,249,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_132,1,65.41671050361985,65.41671050361985,37.43809442076769,WATCH,0,3020450.5044235187,640496.000872824,522_558,MONITORING_RISK_ZONE,44.73168154634517,47.09076854016366,23.026669779740395,0.0,35.30407784882316,P3_MODERATE,250,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_167,1,65.36886895168338,65.36886895168338,37.41656572239628,WATCH,0,3037050.5044235187,650196.000872824,619_724,MONITORING_RISK_ZONE,44.592815698144626,46.944579099264374,22.955185366017105,0.0,35.19447922552223,P3_MODERATE,251,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_85,1,65.3408356513017,65.3408356513017,37.40395073722452,WATCH,0,3004850.5044235187,630696.000872824,424_402,MONITORING_RISK_ZONE,44.51144567819771,46.85891773704934,22.913298262413637,0.0,35.130258668202245,P3_MODERATE,252,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_163,1,65.33320588284401,65.33320588284401,37.40051734141856,WATCH,0,3022250.5044235187,648996.000872824,607_576,MONITORING_RISK_ZONE,44.48929935924347,46.835603451875194,22.901897931467726,0.0,35.11277988490153,P3_MODERATE,253,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_32,1,65.25817564837986,65.25817564837986,37.36675373590969,WATCH,0,3020950.5044235187,618696.000872824,304_563,MONITORING_RISK_ZONE,44.27151509581938,46.606333547725306,22.78978843449083,0.0,34.94089561128649,P4_LOW,254,Routine monitoring.
RISK_ZONE_ISOLATED_194,1,65.21306531571706,65.21306531571706,37.34645408621143,WATCH,0,3008850.5044235187,658796.000872824,705_442,MONITORING_RISK_ZONE,44.140576939462186,46.4684898941684,22.722384983876506,0.0,34.83755384756079,P4_LOW,255,Routine monitoring.
RISK_ZONE_ISOLATED_138,1,65.17404167359726,65.17404167359726,37.32889344725752,WATCH,0,3018250.5044235187,642196.000872824,539_536,MONITORING_RISK_ZONE,44.0273061331548,46.349245342258314,22.664076211159735,0.0,34.74815588116126,P4_LOW,256,Routine monitoring.
