cell_id,unified_risk_score,confidence_score,rainfall_trigger_score,soil_wetness_score,spatial_pressure_score,temporal_category,anomaly_category,alert_priority_score,alert_level,should_alert,alert_reason,alert_action
533_95,19.902654359173447,81.83989606048584,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.956769155766807,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
533_421,78.29353749540928,90.4318155118583,24.072700691121742,13.215996809055468,78.78421761138704,LOW,NORMAL,55.050299208780984,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
533_516,64.29109898726098,88.83630567717951,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.9315692384062,ROUTINE,0,elevated landslide risk,Routine monitoring.
533_525,79.93154105312227,89.83126583426318,24.072700691121742,13.215996809055468,99.69433333333336,LOW,NORMAL,58.923918168043784,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
533_527,79.86561517511828,91.00561041825064,24.072700691121742,13.215996809055468,98.68961630036632,LOW,NORMAL,58.74354396799693,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
534_423,62.01471409866812,66.56521541857312,24.072700691121742,13.215996809055468,99.2034199134199,LOW,NORMAL,50.787709025552395,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
535_207,14.170111539418942,80.61696179508127,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.37712488687728,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
535_399,80.81879732190782,88.21829567417117,24.072700691121742,13.215996809055468,99.69657142857145,LOW,NORMAL,59.32351920328299,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
535_562,64.27027163223528,89.6411167751724,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.92219692864463,ROUTINE,0,elevated landslide risk,Routine monitoring.
535_1002,22.660098896224568,83.17928146110421,24.072700691121742,13.215996809055468,0.099525885558582,LOW,NORMAL,18.2125480802736,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
535_1337,14.285627314777203,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.429106985788497,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
536_487,63.579638542596285,88.36415626634192,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.61141203830708,ROUTINE,0,elevated landslide risk,Routine monitoring.
536_1256,17.439187463785828,82.63265808448085,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.848209052842378,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
538_333,62.52749716545807,89.24067535331557,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.13794841859489,ROUTINE,0,elevated landslide risk,Routine monitoring.
538_344,55.42110305392063,81.47063810216542,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,32.940071068403036,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
539_87,11.84983318235226,82.13663049310128,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.332999626197275,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
539_536,65.17404167359726,89.49290098068627,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.32889344725752,ROUTINE,0,elevated landslide risk,Routine monitoring.
539_999,21.95335104544389,77.06473600655877,24.072700691121742,13.215996809055468,0.0015258855585831,LOW,NORMAL,17.879811547422296,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
540_318,62.04061396531289,85.67346605098999,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.918850978529555,ROUTINE,0,elevated landslide risk,Routine monitoring.
540_410,71.76307364838092,89.6695324961727,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,40.29395783591017,ROUTINE,0,elevated landslide risk,Routine monitoring.
540_1507,9.068211791324783,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.081270000234909,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
542_393,68.72687057554697,84.48860990539453,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.92766645313489,ROUTINE,0,elevated landslide risk,Routine monitoring.
542_1302,13.215423233003634,82.98889684571961,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.94751514899039,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
542_1519,12.892697090466172,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.802288384848534,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
544_1333,12.582709305960911,82.84636437818713,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.662793881821166,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
545_453,80.00075255885315,91.0165195091597,24.072700691121742,13.215996809055468,98.54669240766135,LOW,NORMAL,58.782917206771884,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
546_369,56.98455512257595,68.24407354603193,24.072700691121742,13.215996809055468,98.38281517094018,LOW,NORMAL,48.401046774938955,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
546_455,80.46845245272924,91.26246992238283,24.072700691121742,13.215996809055468,98.39638937735832,LOW,NORMAL,58.97083670447066,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
547_369,76.17043753843929,89.47266711155731,24.072700691121742,13.215996809055468,89.00851856476862,LOW,NORMAL,55.62854937115173,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
547_397,77.97996425664276,86.99854839442389,24.072700691121742,13.215996809055468,97.8243251633987,LOW,NORMAL,57.765207384137796,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
548_402,81.40211139924729,88.81988658326208,24.072700691121742,13.215996809055468,96.2660691573927,LOW,NORMAL,59.07143519740894,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
548_409,70.3078036731856,90.9599286000688,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.63908634707228,ROUTINE,0,elevated landslide risk,Routine monitoring.
548_1170,13.683805235103156,83.07019055201332,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.158287049935176,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
549_320,75.92581051253197,85.77526799904192,24.072700691121742,13.215996809055468,79.85014643528308,LOW,NORMAL,54.144711390070604,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
549_343,74.25706372970966,87.21931331834855,24.072700691121742,13.215996809055468,97.70025768321514,LOW,NORMAL,56.07129202499037,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
549_364,78.25703598102095,82.62434645494127,24.072700691121742,13.215996809055468,98.38281517094018,LOW,NORMAL,57.97366316123921,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
549_640,16.014462673524456,81.13221684895613,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.207082897224762,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
550_455,80.06465824391373,85.66856696198921,24.072700691121742,13.215996809055468,99.8539696969697,LOW,NORMAL,59.00776635844539,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
551_319,65.59672074010624,67.81110625169836,24.072700691121742,13.215996809055468,95.21948481912143,LOW,NORMAL,51.80202175005478,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
551_633,63.74813783646253,89.14606806556999,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.68723672054689,ROUTINE,0,elevated landslide risk,Routine monitoring.
552_593,63.45920622964324,90.31889861941114,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.55721749747821,ROUTINE,0,elevated landslide risk,Routine monitoring.
553_61,8.621986849794403,82.98472891641708,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,11.880468776546238,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
554_344,75.40811940149176,88.67487264538518,24.072700691121742,13.215996809055468,96.45494581452824,LOW,NORMAL,56.402470296989286,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
556_419,59.62580422028395,85.6271416083063,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,34.832186593266535,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
558_636,62.69283769156003,89.35472844800336,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.21235165534077,ROUTINE,0,elevated landslide risk,Routine monitoring.
558_1664,10.655645127528455,82.41895678577954,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.79561500152656,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
559_21,12.473042839501622,79.9868441844844,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.613443971914485,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
559_258,24.21356654718184,78.93384933013485,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.896679640370586,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
559_826,33.46381795091777,70.84698866660592,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,23.059292772051755,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
561_186,31.74159444510465,71.7951796865843,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,22.28429219443585,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
562_330,57.366625226791655,74.56617188886557,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.815556046195,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
562_407,74.57084302953118,88.62407052956786,24.072700691121742,13.215996809055468,97.22235869331618,LOW,NORMAL,56.14080786142521,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
562_504,55.8220494309424,79.96357626319593,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.120496938062836,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
563_339,63.65676859073066,87.74011728446702,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.64612055996755,ROUTINE,0,elevated landslide risk,Routine monitoring.
564_748,21.30157521724876,82.08409970506122,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.5862835419007,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
566_408,70.9837770646326,88.11628941043836,24.072700691121742,13.215996809055468,97.65679365079365,LOW,NORMAL,54.59179342084247,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
566_414,64.61921447344162,89.85049607234585,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.07922120718748,ROUTINE,0,elevated landslide risk,Routine monitoring.
566_970,17.56363975054014,76.39315595333002,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.904212581881819,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
568_890,22.062555100614404,81.96974190974649,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.928724489415238,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
570_402,67.30916080347352,90.0200038814813,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.289697055701836,ROUTINE,0,elevated landslide risk,Routine monitoring.
577_896,16.452514838334032,76.49688476688934,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.40420637138907,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
583_493,77.67926646704012,89.34344326721984,24.072700691121742,13.215996809055468,70.16869404254749,LOW,NORMAL,53.481548710688934,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
587_470,34.437463666511135,64.42894683613248,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,23.497433344068767,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
587_492,50.55255507422872,56.49512293551392,24.072700691121742,13.215996809055468,98.66352417952416,LOW,NORMAL,45.54875310447031,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
588_407,73.98831174639271,89.9639202644328,24.072700691121742,13.215996809055468,97.71397883597886,LOW,NORMAL,55.952411805412304,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
589_492,77.35941201522037,90.08689231816888,24.072700691121742,13.215996809055468,90.23334710739452,LOW,NORMAL,56.3473121670971,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
589_493,78.25812813576199,89.32819158708179,24.072700691121742,13.215996809055468,90.69699755416995,LOW,NORMAL,56.82128198835715,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
589_500,30.36679872758687,66.61069519977926,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,21.66563412155285,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
590_414,78.62944566482591,89.04427924941945,24.072700691121742,13.215996809055468,97.71397883597886,LOW,NORMAL,58.040922068707246,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
590_952,26.593083059664345,80.644089700129,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.96746207098771,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
590_1117,22.786059847676285,76.90928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.254301625593087,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
592_410,74.63952788865245,88.69091035640771,24.072700691121742,13.215996809055468,98.60033967466072,LOW,NORMAL,56.37841319523147,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
592_748,24.232512119587504,80.07918518922406,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.905205147953133,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
593_445,65.03513427705447,86.40367577407469,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.26638511881327,ROUTINE,0,elevated landslide risk,Routine monitoring.
593_593,63.98901903064362,89.17204172366422,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.79563325792838,ROUTINE,0,elevated landslide risk,Routine monitoring.
593_607,53.08065315076598,61.92402437464615,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,31.88686861198345,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
594_452,15.81383705596426,79.50635122928071,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.116801369322673,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
594_475,59.5724611083169,68.14167393798742,24.072700691121742,13.215996809055468,88.6641568203039,LOW,NORMAL,48.10780571592694,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
594_1271,12.219256866460782,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.49924028404611,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
595_402,82.25947036866394,90.79600677514048,24.072700691121742,13.215996809055468,98.4891232436402,LOW,NORMAL,59.79070484658356,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
595_406,77.4453987156221,89.63929168149858,24.072700691121742,13.215996809055468,99.00042664742666,LOW,NORMAL,57.7010681132827,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
596_477,78.37029554730042,80.98144797641439,24.072700691121742,13.215996809055468,81.84462241950075,LOW,NORMAL,55.54390105334906,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
596_480,62.21695337151547,70.94256715135712,24.072700691121742,13.215996809055468,87.97949403481353,LOW,NORMAL,49.19512781654275,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
596_820,68.94266377800926,88.54801301565323,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.02477339424292,ROUTINE,0,elevated landslide risk,Routine monitoring.
597_398,76.50765941709113,89.49100234774966,24.072700691121742,13.215996809055468,98.90142912039651,LOW,NORMAL,57.26423579988924,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
597_790,15.514496312840988,81.02554383184842,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.9820980349172,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
597_841,29.45775621905669,70.99499763322001,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,21.256564992714267,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
598_397,71.67407768970803,88.28592047310262,24.072700691121742,13.215996809055468,98.39850198412697,LOW,NORMAL,55.01368495212641,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
600_410,33.138111966635975,59.36655712163946,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,22.912725079124947,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
600_634,39.32304938877997,49.17493403350685,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,25.695946919089742,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
601_1438,10.18833777966258,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.585326694986918,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
601_1652,16.264933098685333,82.99123183949294,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.319794588547158,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
603_1213,18.57368757812489,81.29026139026595,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.358734104294957,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
604_398,67.63648310939755,89.2346083521349,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.43699209336765,ROUTINE,0,elevated landslide risk,Routine monitoring.
604_436,60.28889220679968,74.26036838755408,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.13057618719861,ROUTINE,0,elevated landslide risk,Routine monitoring.
604_485,68.3188793694889,77.74005482411216,24.072700691121742,13.215996809055468,94.225405466429,LOW,NORMAL,52.877881230373106,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
604_932,19.54293252121725,81.86226005778173,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.794894328686517,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
607_142,40.66149087504005,47.17080217040561,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,26.29824558790678,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
607_576,65.33320588284401,87.02818964497256,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.40051734141856,ROUTINE,0,elevated landslide risk,Routine monitoring.
608_488,76.76021885618798,84.61335706732348,24.072700691121742,13.215996809055468,97.0679392302566,LOW,NORMAL,57.10286406396183,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
609_405,74.0256852518815,89.76045706096957,24.072700691121742,13.215996809055468,97.70261038975669,LOW,NORMAL,55.96752461594893,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
609_488,78.61839389550491,89.7237257912497,24.072700691121742,13.215996809055468,97.50401840834652,LOW,NORMAL,58.004454708367945,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
610_488,72.13588961122801,87.0644887782627,24.072700691121742,13.215996809055468,97.85060971435354,LOW,NORMAL,55.13931647634439,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
610_595,42.38142497972768,55.89393936203412,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,27.072215935016214,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
610_1049,20.46698774489532,82.73680121407853,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.210719179341652,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
611_429,77.8295852362367,77.24522671104874,24.072700691121742,13.215996809055468,93.95559233511588,LOW,NORMAL,57.11722690071265,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
611_489,77.31535385360016,88.78111215488609,24.072700691121742,13.215996809055468,98.06485883572134,LOW,NORMAL,57.50221275361702,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
611_737,28.17394524566648,72.35032966191527,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,20.678850054688674,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
612_489,76.47997943527754,89.6648891125293,24.072700691121742,13.215996809055468,97.97844508875176,LOW,NORMAL,57.11333220332641,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
613_406,73.17486618457878,89.54852244386257,24.072700691121742,13.215996809055468,98.48393601776633,LOW,NORMAL,55.70185487986415,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
613_427,78.3976747767028,84.29799106968476,24.072700691121742,13.215996809055468,87.92156060606062,LOW,NORMAL,56.46776243456411,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
613_715,78.99753976219785,89.42750534150917,24.072700691121742,13.215996809055468,96.56360079004016,LOW,NORMAL,58.03400770563381,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
614_407,72.80271323640824,86.50037285777071,24.072700691121742,13.215996809055468,98.81792096726454,LOW,NORMAL,55.584483795612144,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
614_699,65.62549878043468,88.5080880636878,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.53204914533436,ROUTINE,0,elevated landslide risk,Routine monitoring.
614_707,81.68425871614076,89.4449492612258,24.072700691121742,13.215996809055468,96.34152020202022,LOW,NORMAL,59.209719146705126,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
614_713,73.73127609079602,87.4501425256835,24.072700691121742,13.215996809055468,97.7719891774892,LOW,NORMAL,55.84544731162034,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
614_1649,22.63067288264807,76.68099592207486,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.184377491330387,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
615_710,80.66031747839277,87.08673792710542,24.072700691121742,13.215996809055468,98.03117868109584,LOW,NORMAL,59.002394361579874,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
616_401,74.80852021212394,89.78036135994961,24.072700691121742,13.215996809055468,98.77580590982517,LOW,NORMAL,56.48077967606831,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
616_402,72.44697891855844,89.78993042724596,24.072700691121742,13.215996809055468,98.5515047748538,LOW,NORMAL,55.38444092371813,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
616_405,69.64547162378953,87.29788130339386,24.072700691121742,13.215996809055468,98.75456062938991,LOW,NORMAL,54.15422101925253,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
616_406,76.9764244203158,90.64660759066322,24.072700691121742,13.215996809055468,98.1895410359621,LOW,NORMAL,57.368396838675174,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
616_490,76.86691705882062,90.224747436024,24.072700691121742,13.215996809055468,98.33123740434787,LOW,NORMAL,57.34037298126022,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
616_683,69.41428517494151,83.4552975493014,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.23700302286243,ROUTINE,0,elevated landslide risk,Routine monitoring.
616_692,71.66706495774277,90.13591522707816,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,40.250753925123,ROUTINE,0,elevated landslide risk,Routine monitoring.
617_665,78.66876992468896,86.32699697287245,24.072700691121742,13.215996809055468,96.24201533433887,LOW,NORMAL,57.83782346039962,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
617_1559,14.17746498031581,82.36181625507737,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.38043393528087,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
618_403,75.08377244414389,89.84980646030377,24.072700691121742,13.215996809055468,98.48588221588884,LOW,NORMAL,56.56115462638683,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
619_667,76.62274913555493,86.97043353630903,24.072700691121742,13.215996809055468,95.69151960784312,LOW,NORMAL,56.83453974631494,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
619_724,65.36886895168338,88.99543015341625,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.41656572239628,ROUTINE,0,elevated landslide risk,Routine monitoring.
620_413,61.186985804577866,68.57000466037218,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.53471830619879,ROUTINE,0,elevated landslide risk,Routine monitoring.
621_427,75.75319398393063,87.73840111592503,24.072700691121742,13.215996809055468,98.2319292635659,LOW,NORMAL,56.82430137644242,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
622_738,66.23604917962466,86.27522667672785,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.80679682496985,ROUTINE,0,elevated landslide risk,Routine monitoring.
623_426,82.50103600750835,89.29630696008087,24.072700691121742,13.215996809055468,96.89905426356589,LOW,NORMAL,59.660899037052395,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
623_1379,15.570550358287806,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.00732235536827,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
624_377,26.609985764049725,78.38131443115672,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.975068287961133,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
625_402,80.2237771868779,90.84816286580306,24.072700691121742,13.215996809055468,99.18383653846156,LOW,NORMAL,58.978849909003046,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
626_401,79.79843257845899,90.40892585281604,24.072700691121742,13.215996809055468,99.5596282051282,LOW,NORMAL,58.84381358521453,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
626_498,80.58995487956385,90.50106496370512,24.072700691121742,13.215996809055468,98.9321197633185,LOW,NORMAL,59.105872354440265,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
626_499,75.80718446713126,90.1147114403112,24.072700691121742,13.215996809055468,99.26266666666665,LOW,NORMAL,57.00320770434782,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
626_533,18.77668030029551,77.38275848518552,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.450080829271737,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
626_711,74.46796314080008,90.37066875270324,24.072700691121742,13.215996809055468,93.61001941673489,LOW,NORMAL,55.552661020009026,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
626_712,78.01876138311144,90.46736103989076,24.072700691121742,13.215996809055468,93.55092968567584,LOW,NORMAL,57.14165676939028,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
627_713,60.54174209089834,67.46085875079292,24.072700691121742,13.215996809055468,99.21019519497963,LOW,NORMAL,50.12588791428995,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
627_758,71.61344775359382,81.50322907276936,24.072700691121742,13.215996809055468,96.76734798247575,LOW,NORMAL,54.741728380627336,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
627_762,72.51767490161018,84.66740001810311,24.072700691121742,13.215996809055468,95.62745495372964,LOW,NORMAL,54.977646642922785,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
627_1306,11.308834720724589,83.12473600655878,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.08955031846482,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
628_762,72.72045630389007,83.06864350723427,24.072700691121742,13.215996809055468,95.78377781257014,LOW,NORMAL,55.09234670277481,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
