incident_id,priority_rank,priority_score,priority_level,max_risk_score,historical_hotspot_distance_m,hotspot_id,event_count,hotspot_score,hotspot_category,historical_current_score,historical_current_category,persistent_risk_zone
RISK_ZONE_CLUSTER_1,1,94.94565398891362,P1_CRITICAL,83.41208523033444,224.58075565053903,608_3004,6,75.0,VERY_HIGH,82.08452159313734,VERY_STRONG,1
RISK_ZONE_CLUSTER_5,2,92.524191924689,P1_CRITICAL,82.40178849402427,213.30649724260564,612_3000,3,37.5,MODERATE,64.8973103900613,STRONG,0
RISK_ZONE_CLUSTER_13,3,92.0410026748487,P1_CRITICAL,82.11514774153953,256.3810246711286,617_3018,5,62.5,HIGH,75.88979775171009,VERY_STRONG,1
RISK_ZONE_CLUSTER_130,4,91.86009578216677,P1_CRITICAL,83.15588404593386,156.04374704623663,677_3017,3,37.5,MODERATE,65.37427460973427,STRONG,0
RISK_ZONE_CLUSTER_69,5,91.1725556521074,P1_CRITICAL,82.25947036866394,344.70341222623256,647_3005,3,37.5,MODERATE,64.37592673202501,STRONG,0
RISK_ZONE_CLUSTER_4,6,90.702450411183,P1_CRITICAL,84.16187627803059,188.88968916099475,613_3016,2,25.0,MODERATE,59.97860233317356,STRONG,0
RISK_ZONE_CLUSTER_104,7,90.27127590080048,P1_CRITICAL,83.03635874347374,106.47114699524572,661_3029,3,37.5,MODERATE,65.52072076794201,STRONG,0
RISK_ZONE_CLUSTER_61,8,90.17448289741598,P1_CRITICAL,82.31203059940103,368.2088866712028,641_3004,2,25.0,MODERATE,58.6873978968224,STRONG,0
RISK_ZONE_CLUSTER_50,9,89.81348859120594,P1_CRITICAL,82.19447205595054,270.75030498465486,637_3011,5,62.5,HIGH,75.86569610012886,VERY_STRONG,1
RISK_ZONE_CLUSTER_36,10,89.44634657664471,P1_CRITICAL,83.48449972095167,12.85975215630889,633_3004,3,37.5,MODERATE,66.04326785289578,STRONG,0
RISK_ZONE_CLUSTER_42,11,89.27653123102938,P1_CRITICAL,82.08314554012628,173.4248033164963,635_3012,2,25.0,MODERATE,59.30865607936316,STRONG,0
RISK_ZONE_CLUSTER_10,12,89.12348740951465,P1_CRITICAL,84.45754856427473,36.666355130888206,616_3016,2,25.0,MODERATE,60.66454428446306,STRONG,0
RISK_ZONE_CLUSTER_46,13,89.10469884232519,P1_CRITICAL,82.9871938625393,202.53388991487523,637_3006,3,37.5,MODERATE,65.14192075208904,STRONG,0
RISK_ZONE_CLUSTER_25,14,89.08894645124802,P1_CRITICAL,83.18796087825785,9.43280578569701,625_3001,2,25.0,MODERATE,60.32812613247063,STRONG,0
RISK_ZONE_CLUSTER_55,15,88.47416510074649,P1_CRITICAL,82.85047403602732,239.3467075795662,639_3002,2,25.0,MODERATE,59.33401495214416,STRONG,0
RISK_ZONE_CLUSTER_111,16,87.86989407067762,P1_CRITICAL,82.53641696357444,199.66291065596732,663_3055,2,25.0,MODERATE,59.36976188102777,STRONG,0
RISK_ZONE_CLUSTER_53,17,87.764611964733,P1_CRITICAL,80.81310935939332,223.47934955840213,638_2998,5,62.5,HIGH,75.55391589880279,VERY_STRONG,1
RISK_ZONE_CLUSTER_3,18,87.60469322019213,P1_CRITICAL,82.3149910391984,67.28452328431284,609_3018,6,75.0,VERY_HIGH,82.29468244563658,VERY_STRONG,1
RISK_ZONE_ISOLATED_41,19,87.38816215313618,P1_CRITICAL,82.73163919637264,463.2988914686024,620_3023,5,62.5,HIGH,75.38503291747725,VERY_STRONG,1
RISK_ZONE_CLUSTER_101,20,87.20025280176442,P1_CRITICAL,82.47709507710917,14.5679654078986,660_3048,2,25.0,MODERATE,60.058880702615326,STRONG,0
RISK_ZONE_CLUSTER_23,21,87.18388440808154,P1_CRITICAL,82.02844343111957,29.685320448133005,622_3013,3,37.5,MODERATE,65.46691473292282,STRONG,0
RISK_ZONE_CLUSTER_74,22,87.0706008232026,P1_CRITICAL,81.68425871614076,157.80154277036476,649_3035,3,37.5,MODERATE,64.85259596160074,STRONG,0
RISK_ZONE_CLUSTER_27,23,87.06340361224066,P1_CRITICAL,80.95572727096128,16.175325709278695,626_3011,5,62.5,HIGH,76.39501187997134,VERY_STRONG,1
RISK_ZONE_CLUSTER_93,24,86.91297463478885,P1_CRITICAL,80.6822060670405,283.1268159198928,656_3048,3,37.5,MODERATE,64.04195679218446,STRONG,0
RISK_ZONE_CLUSTER_57,25,86.24853906902197,P1_CRITICAL,81.80040400980056,421.4593682302912,640_3005,2,25.0,MODERATE,58.32535941723644,STRONG,0
RISK_ZONE_CLUSTER_113,26,86.19376278491967,P1_CRITICAL,82.59917428254442,8.636433194556297,663_3048,2,25.0,MODERATE,60.12522483360485,STRONG,0
RISK_ZONE_CLUSTER_94,27,86.08818424558937,P1_CRITICAL,82.79744409518679,207.40159053795762,657_3011,1,12.5,LOW,53.80754082452924,STRONG,0
RISK_ZONE_CLUSTER_109,28,86.04453528010649,P1_CRITICAL,81.77841253554679,22.197476931824323,662_3048,3,37.5,MODERATE,65.40904691986356,STRONG,0
RISK_ZONE_CLUSTER_95,29,86.03602087386977,P1_CRITICAL,82.48748338898677,229.40169988827066,657_3009,1,12.5,LOW,53.618265664448344,STRONG,0
RISK_ZONE_CLUSTER_96,30,85.99163841744932,P1_CRITICAL,80.35900855117681,284.0378475914584,657_3046,1,12.5,LOW,52.67557421496207,STRONG,0
RISK_ZONE_CLUSTER_76,31,85.87409937361184,P1_CRITICAL,82.50103600750835,7.605145335939487,650_3007,2,25.0,MODERATE,60.0949882216006,STRONG,0
RISK_ZONE_CLUSTER_29,32,85.84933389067005,P1_CRITICAL,81.56854095472158,11.46563384189486,629_3013,2,25.0,MODERATE,59.7532317267793,STRONG,0
RISK_ZONE_CLUSTER_19,33,85.02582984615825,P1_CRITICAL,81.87203551492948,21.522887933850456,621_3000,2,25.0,MODERATE,59.81948987786747,STRONG,0
RISK_ZONE_CLUSTER_102,34,84.9192707179364,P1_CRITICAL,81.44882820526246,26.92320992548264,660_3031,4,50.0,HIGH,70.89997381376354,STRONG,1
RISK_ZONE_CLUSTER_52,35,84.89629673668404,P1_CRITICAL,81.4634417787113,216.96150994502423,638_3017,2,25.0,MODERATE,58.93045031678521,STRONG,0
RISK_ZONE_CLUSTER_64,36,84.74779343870603,P1_CRITICAL,80.46845245272924,116.40773306197381,642_3010,1,12.5,LOW,53.33392139058517,STRONG,0
RISK_ZONE_CLUSTER_84,37,84.74505326781856,P1_CRITICAL,82.3144561557896,51.8825500489169,652_3028,6,75.0,VERY_HIGH,82.35466077783072,VERY_STRONG,1
RISK_ZONE_CLUSTER_51,38,84.63785954998568,P1_CRITICAL,81.10489288267065,38.39419000452026,637_3004,2,25.0,MODERATE,59.484306053398996,STRONG,0
RISK_ZONE_CLUSTER_56,39,84.58080628646684,P1_CRITICAL,81.10004750513113,12.986655087602026,638_3006,3,37.5,MODERATE,65.20820457948305,STRONG,0
RISK_ZONE_ISOLATED_222,40,84.56035469169986,P1_CRITICAL,81.5371434211329,225.61755533830953,664_3009,3,37.5,MODERATE,64.54949438990462,STRONG,0
RISK_ZONE_CLUSTER_124,41,84.3518019900334,P1_CRITICAL,81.26497764727685,170.04483538977303,669_3028,5,62.5,HIGH,75.90993420464774,VERY_STRONG,1
RISK_ZONE_CLUSTER_71,42,84.17883831053445,P1_CRITICAL,78.61839389550491,108.63586886440591,649_3013,6,75.0,VERY_HIGH,80.84113501682334,VERY_STRONG,1
RISK_ZONE_ISOLATED_213,43,84.13571105108204,P1_CRITICAL,81.36352779998249,44.32864852225054,662_3049,1,12.5,LOW,53.926478344512375,STRONG,0
RISK_ZONE_CLUSTER_80,44,84.07110062608773,P1_CRITICAL,80.39832170870115,101.90592249294052,651_3040,5,62.5,HIGH,75.86493081989788,VERY_STRONG,1
RISK_ZONE_CLUSTER_12,45,83.96330537023587,P1_CRITICAL,81.18857315142813,187.1112790316372,617_3014,3,37.5,MODERATE,64.56955365896371,STRONG,0
RISK_ZONE_ISOLATED_143,46,83.91115955662826,P1_CRITICAL,81.40211139924729,42.687742800635505,643_3004,1,12.5,LOW,53.94643347260798,STRONG,0
RISK_ZONE_CLUSTER_60,47,83.77367844870784,P1_CRITICAL,80.66750727864515,30.528957493330278,640_3015,2,25.0,MODERATE,59.36225280641491,STRONG,0
RISK_ZONE_CLUSTER_115,48,83.55416811656006,P1_CRITICAL,81.90644097218271,73.3880355029522,664_3010,1,12.5,LOW,54.00294851548021,STRONG,0
RISK_ZONE_CLUSTER_35,49,83.28891019460119,P1_CRITICAL,80.16856851143925,253.93046586090804,632_3001,2,25.0,MODERATE,58.34236850107525,STRONG,0
RISK_ZONE_CLUSTER_47,50,83.21711628468941,P1_CRITICAL,79.50980892347161,232.93380898857464,637_3002,2,25.0,MODERATE,58.188172258120744,STRONG,0
RISK_ZONE_CLUSTER_44,51,83.08685600220012,P1_CRITICAL,81.28218653178045,218.32143153277235,636_3021,1,12.5,LOW,53.23701563627016,STRONG,0
RISK_ZONE_CLUSTER_98,52,83.05472592747223,P1_CRITICAL,81.55222945797948,44.27385549966693,658_3013,4,50.0,HIGH,70.86773926407703,STRONG,1
RISK_ZONE_CLUSTER_77,53,82.87366015653097,P1_CRITICAL,80.2237771868779,215.8699654797566,650_3004,4,50.0,HIGH,69.75057911955882,STRONG,1
RISK_ZONE_CLUSTER_97,54,82.82032316213835,P1_CRITICAL,81.01012578407418,165.1606704661018,658_3008,4,50.0,HIGH,70.21402598809274,STRONG,1
RISK_ZONE_CLUSTER_54,55,82.77164521740785,P1_CRITICAL,81.24838926443408,219.82951058958895,638_3010,1,12.5,LOW,53.21965007154341,STRONG,0
RISK_ZONE_CLUSTER_99,56,82.71628296807096,P1_CRITICAL,80.21605561241363,288.326779852162,658_3046,3,37.5,MODERATE,63.86019222013343,STRONG,0
RISK_ZONE_CLUSTER_118,57,82.69695429323384,P1_CRITICAL,79.21800784058298,178.0321668031809,666_3028,4,50.0,HIGH,69.53865863127419,STRONG,1
RISK_ZONE_CLUSTER_87,58,82.58551243968049,P1_CRITICAL,79.48898778831631,96.17926799262706,653_3015,2,25.0,MODERATE,58.69368934953598,STRONG,0
RISK_ZONE_CLUSTER_108,59,82.58118551028048,P1_CRITICAL,81.04050667390095,92.36592839039673,662_3029,3,37.5,MODERATE,64.87641499832219,STRONG,0
RISK_ZONE_CLUSTER_110,60,82.56720445569513,P1_CRITICAL,80.88048525251459,30.44669865228516,662_3009,2,25.0,MODERATE,59.43712015640875,STRONG,0
RISK_ZONE_CLUSTER_85,61,82.46490142647274,P1_CRITICAL,80.23085653432115,25.9470565056184,652_3015,2,25.0,MODERATE,59.227547380196725,STRONG,0
RISK_ZONE_CLUSTER_63,62,82.37757866156426,P1_CRITICAL,79.93154105312227,26.651841817357507,641_3017,2,25.0,MODERATE,59.11999724490467,STRONG,0
RISK_ZONE_CLUSTER_78,63,82.3496830342119,P1_CRITICAL,80.58995487956385,30.421040110567127,650_3014,2,25.0,MODERATE,59.33553592193648,STRONG,0
RISK_ZONE_CLUSTER_20,64,81.98571565254852,P1_CRITICAL,81.57639807078868,8.425638615677993,621_3018,2,25.0,MODERATE,59.76809346787955,STRONG,0
RISK_ZONE_CLUSTER_37,65,81.96821278576287,P1_CRITICAL,80.1068083046416,188.1817891066975,633_3014,2,25.0,MODERATE,58.56195809787244,STRONG,0
RISK_ZONE_CLUSTER_72,66,81.96109624046218,P1_CRITICAL,76.9764244203158,173.292353284245,649_3005,5,62.5,HIGH,74.39679857540932,STRONG,1
RISK_ZONE_CLUSTER_31,67,81.93030869076703,P1_CRITICAL,81.06302014179866,28.40939450227242,629_3012,2,25.0,MODERATE,59.50906149865736,STRONG,0
RISK_ZONE_CLUSTER_22,68,81.68256188162076,P1_CRITICAL,78.26516597764578,13.337541028587161,622_3011,7,87.5,VERY_HIGH,86.71459986145373,VERY_STRONG,1
RISK_ZONE_CLUSTER_121,69,81.55373245699651,P1_CRITICAL,80.34631066081161,554.9809931559382,667_3029,3,37.5,MODERATE,62.99807050600586,STRONG,0
RISK_ZONE_CLUSTER_6,70,81.2282559118929,P1_CRITICAL,80.21043624753871,37.40742924194081,613_3005,3,37.5,MODERATE,64.80013410930533,STRONG,0
RISK_ZONE_ISOLATED_44,71,80.66888102504932,P1_CRITICAL,79.88928098838882,467.0809488230858,620_3023,5,62.5,HIGH,74.3775450975467,STRONG,1
RISK_ZONE_CLUSTER_7,72,80.17228991420001,P1_CRITICAL,79.08543887114715,53.89307699633239,613_3015,5,62.5,HIGH,75.59163009010699,VERY_STRONG,1
RISK_ZONE_CLUSTER_43,73,80.15515221101566,P1_CRITICAL,79.47497514637914,138.53030809940324,636_3003,1,12.5,LOW,52.90205869533836,STRONG,0
RISK_ZONE_CLUSTER_28,74,79.97557885815455,P2_HIGH,78.97530492845863,240.16213180313298,629_3015,1,12.5,LOW,52.34973572827203,STRONG,0
RISK_ZONE_CLUSTER_26,75,79.9465781226835,P2_HIGH,79.91005577072916,21.32930550799256,625_3026,1,12.5,LOW,53.5085647031707,STRONG,0
RISK_ZONE_CLUSTER_38,76,79.45802482257416,P2_HIGH,78.84082423384099,19.006380838659993,633_3005,3,37.5,MODERATE,64.3935508581138,STRONG,0
RISK_ZONE_CLUSTER_39,77,79.28332784940186,P2_HIGH,79.46131877392446,190.72171488080264,634_3009,1,12.5,LOW,52.7016053202137,STRONG,0
RISK_ZONE_CLUSTER_32,78,79.25091118717965,P2_HIGH,79.37117675582513,643.3841470755976,629_3003,3,37.5,MODERATE,62.37477593791045,STRONG,0
RISK_ZONE_CLUSTER_11,79,79.14410172963105,P2_HIGH,78.85558883032404,79.93416612056461,616_3022,3,37.5,MODERATE,64.15975057079126,STRONG,0
RISK_ZONE_CLUSTER_33,80,78.68112400654903,P2_HIGH,79.60899654502226,191.83453270242762,630_3001,1,12.5,LOW,52.749163249157434,STRONG,0
RISK_ZONE_ISOLATED_117,81,78.66570442356665,P2_HIGH,79.03746642124808,274.68563915740594,637_3017,2,25.0,MODERATE,57.871589039365595,STRONG,0
RISK_ZONE_CLUSTER_40,82,78.57911633501635,P2_HIGH,78.7138480205306,29.608295692775577,635_3018,2,25.0,MODERATE,58.68211081681791,STRONG,0
RISK_ZONE_CLUSTER_75,83,78.4498120286192,P2_HIGH,78.66876992468896,25.76261371708182,650_3031,2,25.0,MODERATE,58.6815472667754,STRONG,0
RISK_ZONE_CLUSTER_41,84,78.3080485586352,P2_HIGH,78.23667606036173,210.15816136997867,635_3002,3,37.5,MODERATE,63.45111193116165,STRONG,0
RISK_ZONE_CLUSTER_82,85,78.26974762657521,P2_HIGH,78.58555081084967,36.16915767288261,652_3044,2,25.0,MODERATE,58.61130520316617,STRONG,0
RISK_ZONE_CLUSTER_100,86,78.25004972392377,P2_HIGH,78.74528962672602,33.92165568725906,659_3056,2,25.0,MODERATE,58.676079086400776,STRONG,0
RISK_ZONE_CLUSTER_88,87,78.1134051919464,P2_HIGH,77.54284893462074,128.7784778650456,654_3065,3,37.5,MODERATE,63.51281720875723,STRONG,0
RISK_ZONE_CLUSTER_73,88,77.78347603009183,P2_HIGH,78.3976747767028,38.86666063438396,649_3007,2,25.0,MODERATE,58.53491870159111,STRONG,0
RISK_ZONE_CLUSTER_16,89,77.4273477652231,P2_HIGH,78.96263046812442,162.08542155794015,619_3023,1,12.5,LOW,52.63393639655095,STRONG,0
RISK_ZONE_CLUSTER_30,90,77.3564602935012,P2_HIGH,77.91140689496193,14.589147265721653,629_3030,4,50.0,HIGH,69.71080560336142,STRONG,1
RISK_ZONE_ISOLATED_146,91,76.96977923780983,P2_HIGH,78.25703598102095,40.518485799188376,643_3001,1,12.5,LOW,52.854191490490265,STRONG,0
RISK_ZONE_CLUSTER_132,92,76.86815385438766,P2_HIGH,79.2135983365441,122.38611526893253,681_3027,1,12.5,LOW,52.87191135044495,STRONG,0
RISK_ZONE_ISOLATED_142,93,76.26550392871962,P2_HIGH,77.97996425664276,44.966032129420434,642_3004,1,12.5,LOW,52.739726499193715,STRONG,0
RISK_ZONE_CLUSTER_103,94,75.86314288034396,P2_HIGH,78.05011473358309,192.45174597265316,660_3033,8,100.0,VERY_HIGH,91.57626510832664,VERY_STRONG,1
RISK_ZONE_CLUSTER_68,95,75.84224088610337,P2_HIGH,78.25812813576199,169.4951764290569,647_3013,3,37.5,MODERATE,63.609593480528716,STRONG,0
RISK_ZONE_ISOLATED_95,96,75.15127825127067,P2_HIGH,77.99225614338665,233.61112514425122,633_3013,2,25.0,MODERATE,57.654555667632074,STRONG,0
RISK_ZONE_CLUSTER_14,97,75.07600996357785,P2_HIGH,77.0340629608224,118.55901186708739,617_3006,1,12.5,LOW,52.12367051728721,STRONG,0
RISK_ZONE_CLUSTER_116,98,74.74178121683559,P2_HIGH,76.95088424161881,100.2878767811848,665_3009,1,12.5,LOW,52.16454589159278,STRONG,0
RISK_ZONE_CLUSTER_86,99,74.62506585635839,P2_HIGH,77.17190481965403,145.87519786558158,652_3067,2,25.0,MODERATE,57.693206967661126,STRONG,0
RISK_ZONE_CLUSTER_48,100,74.56503510691586,P2_HIGH,77.54927975237658,237.64693373501902,637_3008,3,37.5,MODERATE,63.10979104675927,STRONG,0
RISK_ZONE_CLUSTER_18,101,74.5085582077273,P2_HIGH,78.85318468463753,37.24354296955897,621_3014,2,25.0,MODERATE,58.700741928479204,STRONG,0
RISK_ZONE_CLUSTER_0,102,74.47073662811493,P2_HIGH,77.12334933436195,15.548701478838586,607_3006,1,12.5,LOW,52.55617027121612,STRONG,0
RISK_ZONE_CLUSTER_15,103,74.41877861549331,P2_HIGH,77.73669151971467,21.543860317614143,619_3007,2,25.0,MODERATE,58.37203630793598,STRONG,0
RISK_ZONE_CLUSTER_79,104,74.39577298462557,P2_HIGH,78.01876138311144,7.891220555971229,650_3035,3,37.5,MODERATE,64.15005134045498,STRONG,0
RISK_ZONE_CLUSTER_81,105,74.01866904192394,P2_HIGH,78.01069142526237,24.666219965549438,651_3015,2,25.0,MODERATE,58.45556146749614,STRONG,0
