cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed
223_498,1,2034.0,21.932119369506836,75.37911987304688,10.327956199645996,0.9676172453538909,0.25242200081163296,0
223_591,0,2672.0,37.48716354370117,149.47027587890625,18.878429412841797,0.5079852938751892,-0.8613657418347549,0
224_1401,0,5254.0,4.936678409576416,348.6900634765625,2.249828338623047,-0.19611620444137426,0.9805806618302796,0
225_41,0,1254.0,22.70327377319336,121.75949096679688,10.063992500305176,0.8502650467191825,-0.5263547761041278,0
225_934,0,6946.0,30.99817657470703,158.49853515625,16.839303970336914,0.36652501398241494,-0.9304081975806052,1
226_699,0,4203.0,36.245628356933594,130.3140869140625,16.58945083618164,0.7625092849500116,-0.6469772719076166,0
227_1644,0,4383.0,0.9704723954200745,90.0,1.314684271812439,1.0,6.123233995736766e-17,0
228_721,0,3745.0,24.518278121948242,195.06849670410156,11.085525512695312,-0.2599736174516603,-0.9656157197504076,0
231_1310,0,6183.0,18.206384658813477,11.888671875,8.038487434387207,0.20601071734298756,0.9785497352407938,0
234_382,1,2292.0,27.900314331054688,172.6475830078125,13.324997901916504,0.12797198903726617,-0.9917777825812826,0
236_1344,0,5816.0,8.290763854980469,125.53765869140625,4.570436477661133,0.8137336649727893,-0.5812379224465247,0
237_46,0,948.0,35.19081115722656,24.10223388671875,17.66212272644043,0.40836605026915185,0.9128182562742556,0
240_1004,0,8027.0,38.68256759643555,353.92755126953125,21.725561141967773,-0.10578592136094882,0.9943889273527814,1
243_522,1,1553.0,25.87687110900879,155.224853515625,11.343132972717285,0.4190582712046504,-0.9079593412344903,0
244_467,0,2500.0,33.100250244140625,65.43283081054688,16.125282287597656,0.9094744910502136,0.41575972643938824,0
244_1007,0,7982.0,38.68256759643555,353.92755126953125,29.310123443603516,-0.10578592136094882,0.9943889273527814,1
244_1230,0,5805.0,42.17873001098633,200.80679321289062,20.575666427612305,-0.3552177965196119,-0.9347835669478533,0
245_766,0,3953.0,33.85261154174805,225.0,15.844927787780762,-0.7071067811865475,-0.7071067811865477,0
246_43,0,989.0,17.298154830932617,337.619873046875,8.225225448608398,-0.380749674549813,0.9246781522941977,0
246_358,1,1232.0,30.917552947998047,261.8699035644531,14.637175559997559,-0.9899495082698765,-0.14142125397630217,0
246_1003,0,8050.0,36.33291244506836,7.9434814453125,15.023947715759277,0.13819619845559464,0.990404872126759,1
247_358,1,1291.0,34.28632354736328,243.43496704101562,16.47894287109375,-0.894427333198462,-0.44721331110275253,0
247_361,1,1399.0,31.99302101135254,229.39871215820312,15.271210670471191,-0.7592566796391993,-0.6507912833030712,0
247_523,1,1536.0,47.15036392211914,135.0,25.2679443359375,0.7071067811865476,-0.7071067811865475,0
248_366,1,1584.0,33.528236389160156,212.47120666503906,15.715841293334961,-0.5368757038483657,-0.8436613530423934,0
248_398,1,2029.0,34.07090759277344,112.06790161132812,16.598379135131836,0.9267392547880531,-0.3757051418797512,0
248_404,1,2135.0,27.257366180419922,99.46231079101562,11.71998405456543,0.9863939565909922,-0.16439879075214567,0
249_358,1,1301.0,37.07009506225586,160.34619140625,18.090991973876953,0.33633614281916796,-0.9417420023730089,0
250_362,1,1521.0,28.87726593017578,169.38037109375,13.080945014953613,0.18428808269143127,-0.9828722717514805,0
250_404,1,2045.0,33.528236389160156,94.398681640625,17.548521041870117,0.997054517245705,-0.07669608621001496,0
